pool,pool_name,size_usd,range_pct,hold_hours,rebal_rule,hedge_strategy,hedge_ratio_used,dynamic_hedge_avg,events_total,events_in_range,in_range_pct,rebalance_count,lp_fee_usd,il_usd,hedge_notional_usd,funding_apr_pct,funding_income_usd,perp_trading_fee_usd,rebal_gas_usd,residual_delta_risk_usd,gas_initial_usd,net_pnl_unhedged_usd,net_pnl_hedged_usd,signal_noise_hedged,recommendation
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,5,24,hourly,dynamic,0.571973,0.571973,80378,80378,1.000000,23,57.600000,1293.654167,571.972953,0.825600,0.012938,0.114395,3.657000,17.121082,0.079500,-1236.133667,-1257.013206,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,5,24,gt_0.5pct,static_0.5,0.500000,,80378,80378,1.000000,76944,57.600000,32.474574,500.000000,0.825600,0.011310,0.100000,12234.096000,20.000000,0.079500,25.045926,-12229.138764,0.957623,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,5,24,gt_0.5pct,static_0.75,0.750000,,80378,80378,1.000000,76944,57.600000,32.474574,750.000000,0.825600,0.016964,0.150000,12234.096000,10.000000,0.079500,25.045926,-12219.183110,1.183081,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,5,24,gt_0.5pct,dynamic,0.571973,0.571973,80378,80378,1.000000,76944,57.600000,32.474574,571.972953,0.825600,0.012938,0.114395,12234.096000,17.121082,0.079500,25.045926,-12226.272613,1.013211,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,5,24,gt_1pct,static_0.5,0.500000,,80378,80378,1.000000,59946,57.600000,1774.655407,500.000000,0.825600,0.011310,0.100000,9531.414000,20.000000,0.079500,-1717.134907,-11268.637598,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,5,24,gt_1pct,static_0.75,0.750000,,80378,80378,1.000000,59946,57.600000,1774.655407,750.000000,0.825600,0.016964,0.150000,9531.414000,10.000000,0.079500,-1717.134907,-11258.681943,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,5,24,gt_1pct,dynamic,0.571973,0.571973,80378,80378,1.000000,59946,57.600000,1774.655407,571.972953,0.825600,0.012938,0.114395,9531.414000,17.121082,0.079500,-1717.134907,-11265.771446,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,5,24,gt_2pct,static_0.5,0.500000,,80378,80378,1.000000,23420,57.600000,14632.268889,500.000000,0.825600,0.011310,0.100000,3723.780000,20.000000,0.079500,-14574.748389,-18318.617079,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,5,24,gt_2pct,static_0.75,0.750000,,80378,80378,1.000000,23420,57.600000,14632.268889,750.000000,0.825600,0.016964,0.150000,3723.780000,10.000000,0.079500,-14574.748389,-18308.661425,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,5,24,gt_2pct,dynamic,0.571973,0.571973,80378,80378,1.000000,23420,57.600000,14632.268889,571.972953,0.825600,0.012938,0.114395,3723.780000,17.121082,0.079500,-14574.748389,-18315.750928,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,10,24,none,static_0.5,0.500000,,80378,80378,1.000000,0,29.760000,32069.044981,500.000000,0.825600,0.011310,0.100000,0.000000,20.000000,0.079500,-32039.364481,-32059.453172,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,10,24,none,static_0.75,0.750000,,80378,80378,1.000000,0,29.760000,32069.044981,750.000000,0.825600,0.016964,0.150000,0.000000,10.000000,0.079500,-32039.364481,-32049.497517,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,10,24,none,dynamic,0.571973,0.571973,80378,80378,1.000000,0,29.760000,32069.044981,571.972953,0.825600,0.012938,0.114395,0.000000,17.121082,0.079500,-32039.364481,-32056.587020,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,10,24,hourly,static_0.5,0.500000,,80378,80378,1.000000,23,29.760000,1293.654167,500.000000,0.825600,0.011310,0.100000,3.657000,20.000000,0.079500,-1263.973667,-1287.719357,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,10,24,hourly,static_0.75,0.750000,,80378,80378,1.000000,23,29.760000,1293.654167,750.000000,0.825600,0.016964,0.150000,3.657000,10.000000,0.079500,-1263.973667,-1277.763702,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,10,24,hourly,dynamic,0.571973,0.571973,80378,80378,1.000000,23,29.760000,1293.654167,571.972953,0.825600,0.012938,0.114395,3.657000,17.121082,0.079500,-1263.973667,-1284.853206,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,10,24,gt_0.5pct,static_0.5,0.500000,,80378,80378,1.000000,76944,29.760000,32.474574,500.000000,0.825600,0.011310,0.100000,12234.096000,20.000000,0.079500,-2.794074,-12256.978764,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,10,24,gt_0.5pct,static_0.75,0.750000,,80378,80378,1.000000,76944,29.760000,32.474574,750.000000,0.825600,0.016964,0.150000,12234.096000,10.000000,0.079500,-2.794074,-12247.023110,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,10,24,gt_0.5pct,dynamic,0.571973,0.571973,80378,80378,1.000000,76944,29.760000,32.474574,571.972953,0.825600,0.012938,0.114395,12234.096000,17.121082,0.079500,-2.794074,-12254.112613,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,10,24,gt_1pct,static_0.5,0.500000,,80378,80378,1.000000,59946,29.760000,1774.655407,500.000000,0.825600,0.011310,0.100000,9531.414000,20.000000,0.079500,-1744.974907,-11296.477598,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,10,24,gt_1pct,static_0.75,0.750000,,80378,80378,1.000000,59946,29.760000,1774.655407,750.000000,0.825600,0.016964,0.150000,9531.414000,10.000000,0.079500,-1744.974907,-11286.521943,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,10,24,gt_1pct,dynamic,0.571973,0.571973,80378,80378,1.000000,59946,29.760000,1774.655407,571.972953,0.825600,0.012938,0.114395,9531.414000,17.121082,0.079500,-1744.974907,-11293.611446,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,10,24,gt_2pct,static_0.5,0.500000,,80378,80378,1.000000,23420,29.760000,14632.268889,500.000000,0.825600,0.011310,0.100000,3723.780000,20.000000,0.079500,-14602.588389,-18346.457079,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,10,24,gt_2pct,static_0.75,0.750000,,80378,80378,1.000000,23420,29.760000,14632.268889,750.000000,0.825600,0.016964,0.150000,3723.780000,10.000000,0.079500,-14602.588389,-18336.501425,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,10,24,gt_2pct,dynamic,0.571973,0.571973,80378,80378,1.000000,23420,29.760000,14632.268889,571.972953,0.825600,0.012938,0.114395,3723.780000,17.121082,0.079500,-14602.588389,-18343.590928,0.000000,NO_GO
