pool,block,tx,amount0_raw,amount0_human,amount1_raw,amount1_human,sqrtPriceX96,liquidity,tick,fee_zto,fee_otz,abi
0xb775272e537cc670c65dc852908ad47015244eaf,47224217,0xb1bd58894b640aa4532472be5db40acf4d36098ce7f60b14e407d5e66e41279e,-509645796207328662,-0.509646,852395454,852.3955,3239585236370023050009872,141008516743132515,115792089237316195423570985008687907853269984665640564039457584007913112660617,0,144907,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224217,0xd5429c8a7521cee24b625b3bb57a0ca996746a9764252fda7f9116032afcd038,-229654013795862874,-0.229654,384184483,384.1845,3239800989376875683630121,141008516743132515,115792089237316195423570985008687907853269984665640564039457584007913112660618,0,65311,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224217,0x3063a5ba223bf22398831ba126c854b58fcb3762c344d580a1d8e73759d26762,-30524726364255421,-0.030525,51068175,51.0682,3239829668598708254539776,141008516743132515,115792089237316195423570985008687907853269984665640564039457584007913112660618,0,8681,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224217,0x3e70ed329f7de323f691dfc839138ffa2babe9e6dae25ffb674fae268ee36504,-70300683170224421,-0.070301,117617188,117.6172,3239895720880919279566848,141008516743132515,115792089237316195423570985008687907853269984665640564039457584007913112660618,0,19995,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224244,0xbcf2562c3b18aa18461e95a0a9487754b60e8e97a9511000ff6f78dc981f7a1d,-229582669087497315,-0.229583,384138747,384.1387,3240111378659371631273192,141205208013882282,115792089237316195423570985008687907853269984665640564039457584007913112660620,0,65303,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224247,0xda0831bb3b00531b7853b904bcaf83ec91b86d880de7282f6b31b8a80b959f45,-387158656856658495,-0.387159,647911349,647.9113,3240474730407769952504081,141205208013882282,115792089237316195423570985008687907853269984665640564039457584007913112660622,0,110145,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224256,0x6ee906a0063fd0674cd40c49069fd654002d8c4078be4f23d7d6382b694830c7,185532000674251488,0.185532,-310196155,-310.1962,3240300683913805278125903,141205208013882282,115792089237316195423570985008687907853269984665640564039457584007913112660621,31540440114622,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224257,0x02a92ae9d5b0447b6050992eb127c9168e1afb282f6a06dc52869a03c80be4d4,157809304325711104,0.157809,-263819577,-263.8196,3240152658634266231447278,141205208013882282,115792089237316195423570985008687907853269984665640564039457584007913112660620,26827581735371,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224257,0xf0bc40b4d56054662c880416bd7acaec772daadd3e7fa9ed213e0afccd250153,155663887494310880,0.155664,-260209335,-260.2093,3240006582479035945712960,141008516743132515,115792089237316195423570985008687907853269984665640564039457584007913112660619,26462860874032,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224259,0xda2d2d1bbabe50f7cbdfd609f53d5ff29c9055eb1c8663d935a376a8315d0ec6,176578636221158368,0.176579,-295142224,-295.1422,3239840751530447674011819,141008516743132515,115792089237316195423570985008687907853269984665640564039457584007913112660618,30018368157597,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224269,0xf7f7712efe11aeace5440327455312f39f333ad28b740c583c67fcb0854acb7f,360708144061278144,0.360708,-602811462,-602.8115,3239502051105631297886955,141008516743132515,115792089237316195423570985008687907853269984665640564039457584007913112660616,61320384490417,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224409,0x60ba0aaf507792dd5c05bcf28e5473755fb7cf7d5c47f86adf7948fc5d18788d,-160834340647431090,-0.160834,269037978,269.0380,3239653139333792079624699,141008516743132515,115792089237316195423570985008687907853269984665640564039457584007913112660617,0,45736,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224409,0x7c4e3992a74a6879ac0619708c409e52f160d001945ef977c4cbd180832e8963,-119418886663428412,-0.119419,199775911,199.7759,3239765330886230464219684,141008516743132515,115792089237316195423570985008687907853269984665640564039457584007913112660618,0,33961,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224417,0x663b368052b2435af1cdf6bd38fa9f4433c1c8cf2dbaee011b6765a3e81a4ed8,-160333355502668789,-0.160333,268243506,268.2435,3239915972949119802674289,141008516743132515,115792089237316195423570985008687907853269984665640564039457584007913112660619,0,45601,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224418,0x5e0575b285f1ebfdf4fc4d0b729b7a068084c2500688e6720c4b160ae389be4a,-156642370882506760,-0.156642,262092449,262.0924,3240063158376165982192339,141205208013882282,115792089237316195423570985008687907853269984665640564039457584007913112660620,0,44556,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224419,0xfcec9390b809d4154476278ee67ba103dc9f92ac6880106e69b3b0ce0cd79811,-180175409196347844,-0.180175,301497119,301.4971,3240232239386075307924105,141205208013882282,115792089237316195423570985008687907853269984665640564039457584007913112660621,0,51254,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224428,0x5f8e8156ca9acdaca5e889377be49f94a8da31d39c4246fa346ebed2621fb98e,-418315142538484584,-0.418315,700110384,700.1104,3240624864599887311116046,141205208013882282,115792089237316195423570985008687907853269984665640564039457584007913112660623,0,119019,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224433,0x9e3bb0d5e59f89b9a1d4b1f40468d3de0207c04e3083e1e8617c0ce52dffeeb5,-234241297627871841,-0.234241,392110515,392.1105,3240844762030627183752375,141205208013882282,115792089237316195423570985008687907853269984665640564039457584007913112660624,0,66659,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224436,0x22bb497431feeb9ed490040997bfd8f8336f053d4da000128a0cab4ba7fa14ec,-255831887809356683,-0.255832,428313097,428.3131,3241084962040722914594873,141205208013882282,115792089237316195423570985008687907853269984665640564039457584007913112660626,0,72813,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224436,0x7c2ea7b83a9c1b413c440d36a7ec999d9473fa990d46444c691ae59c62d9ee92,-6320644964920008,-0.006321,10582813,10.5828,3241090896931415071391744,141205208013882282,115792089237316195423570985008687907853269984665640564039457584007913112660626,0,1799,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224441,0xa474cb38d7bfc92f3614f2caeed8cc8abd2de6b65c2217ef5b83061025eafaf1,-282622370242271655,-0.282622,473241205,473.2412,3241356292836978694061148,141205208013882282,115792089237316195423570985008687907853269984665640564039457584007913112660627,0,80451,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224463,0xc015e44adb0e9ed7d660a8d3123b8d705a0f615380812fe7cdcb97db8c7b2a14,-864729298680191697,-0.864729,1448440215,1448.4402,3242168592860639168523545,141202915450332586,115792089237316195423570985008687907853269984665640564039457584007913112660633,0,246234,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224476,0xbe748290245b4923d84419c04fc80b94dff9cf1f9599207a783b7f39bf02ab68,-50355022631221386,-0.050355,84368118,84.3681,3242215907667829938425965,141202915450332586,115792089237316195423570985008687907853269984665640564039457584007913112660633,0,14342,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224476,0xa7c8f279b2ca7e06356b2548960b0bdd9922e4dfe3686eeaed6b10ed0a1aaf03,-365732968038650046,-0.365733,612846972,612.8470,3242559600727769560428057,141202915450332586,115792089237316195423570985008687907853269984665640564039457584007913112660635,0,104184,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224481,0x13a652e16eda40da6787499d01b05d1427cb0b22786d63111c57e28a1e9472e3,-156976573040763914,-0.156977,263080449,263.0804,3242707139882676742428003,141202915450332586,115792089237316195423570985008687907853269984665640564039457584007913112660636,0,44723,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224483,0x11127e64e4f3fd0813de76f2b331d66a5b19c680b3754912aa9491457b5a394d,-145973320141874123,-0.145973,244661342,244.6613,3242844349347435989940954,141202915450332586,115792089237316195423570985008687907853269984665640564039457584007913112660637,0,41592,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224518,0x0506ad8e789a36076fe2b247bdc441aa2bf13074299cfccd51812a79861b80fa,-127739869910750678,-0.127740,214117810,214.1178,3242964429577408237458719,141202915450332586,115792089237316195423570985008687907853269984665640564039457584007913112660637,0,36400,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224535,0x68913b604aa6271bef84dbca341097819378024859853cb70808683d4078c87b,-344935294937926763,-0.344935,578260421,578.2604,3243288726020365978282464,141202915450332586,115792089237316195423570985008687907853269984665640564039457584007913112660639,0,98304,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224542,0x7f169ec2bb7f9b0472b66aea816cac608e678a005b9f1cb12b790f4650f6f1ba,-169715205456374688,-0.169715,284558386,284.5584,3243448350292439755028448,141164051781421848,115792089237316195423570985008687907853269984665640564039457584007913112660640,0,48375,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224542,0x91c11a5a7858f94f0140b609dfd1a3902c3b71ebe39c76ac8278d3c5664c1f56,-156061306533834590,-0.156061,261689864,261.6899,3243595149992525515961454,141164051781421848,115792089237316195423570985008687907853269984665640564039457584007913112660641,0,44487,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224542,0x70e0245f3757319f9347cce3aeefa7817004bdd34283b4c629779278aace8b0d,-555523032241269845,-0.555523,931715593,931.7156,3244117812840572611390176,141164051781421848,115792089237316195423570985008687907853269984665640564039457584007913112660645,0,158391,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224550,0x21fc19ab4786ebcc6cfcd65f3f554c41b051bb63823d8d73db64651f7bc9b5ec,149561270379890944,0.149561,-250620839,-250.6208,3243977152181108580815213,141164051781421848,115792089237316195423570985008687907853269984665640564039457584007913112660644,25425415964581,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224551,0xd33ec57f1a58e37444310c0e146c465c53b6dfcf0806a28dd8e6ae80333a69cc,200873194019998944,0.200873,-336570385,-336.5704,3243788252437680826112624,141164051781421848,115792089237316195423570985008687907853269984665640564039457584007913112660642,34148442983400,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224572,0x4e4625e686b0ae1c99bdcf1c859c63c926b4a1a77c2fb75ceb4bcc3b3ec811ed,161615237858808416,0.161615,-270763789,-270.7638,3243636286570719967439371,141164051781421848,115792089237316195423570985008687907853269984665640564039457584007913112660642,27474590435997,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47224586,0xc26814c6156897224d130667b174cbcb8566b4460daa03f83670a920cb709684,-25070916554564594,-0.025071,42043196,42.0432,3243659980024136414163799,140517280126148453,115792089237316195423570985008687907853269984665640564039457584007913112660642,0,7147,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221053,0x2f512ca6316c4460aa7dbcabfa2c8ebe273d12902baf3e3eb4c3836d0fadbe94,-288324949980648903,-0.288325,482133752,482.1338,3239156321510888950363022,140101552147974999,115792089237316195423570985008687907853269984665640564039457584007913112660614,0,81962,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221058,0xa8e540fd3092e347e58b8f46ae9bf8189206e6a322c58afc4f358e67710f2e46,-150528059530321669,-0.150528,251743572,251.7436,3239298612639869519258851,140101552147974999,115792089237316195423570985008687907853269984665640564039457584007913112660615,0,42796,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221058,0xc10c67ebf512027f273bed9691fa22761ad958ab5372d6f1e717f0d22f2b2ec7,-331084629463421414,-0.331085,553784744,553.7847,3239611624232529330195395,140101552147974999,115792089237316195423570985008687907853269984665640564039457584007913112660617,0,94143,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221064,0xba306e2f5e8055675cb5343ae4983e8662ae39e8720f50e646c22967f6e7ace7,-181282193889032523,-0.181282,303264838,303.2648,3239783036339659983646000,140101552147974999,115792089237316195423570985008687907853269984665640564039457584007913112660618,0,51555,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221079,0x350bffad3fb401ac89f4263ebeb8dce544b78298c0c6bcd8fc95b43569072e96,-342631866240817830,-0.342632,573272454,573.2725,3240107014643293949644364,140249934329420962,115792089237316195423570985008687907853269984665640564039457584007913112660620,0,97455,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221149,0x8f354e364b32d0b47e6aee1a6a1d98b9dcb299393593a5d3042935c7709d8069,160933943770078848,0.160934,-269010735,-269.0107,3239954935841279555847886,140101552147974999,115792089237316195423570985008687907853269984665640564039457584007913112660619,27358770440913,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221151,0xebb12d16a6b0112d05d50d0d8712a78c621812d30da8ff96d9a1e0c7b0a44885,243292077108438240,0.243292,-406629340,-406.6293,3239724984816652627464443,140101552147974999,115792089237316195423570985008687907853269984665640564039457584007913112660617,41359653108434,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221156,0x7f58ae7f94e0bf879a77d48202651cea25ab5677adf2a5c7f1055f88c2ebca4c,154426770951737952,0.154427,-258073224,-258.0732,3239579043054933923259298,140101552147974999,115792089237316195423570985008687907853269984665640564039457584007913112660617,26252551061795,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221158,0x3939f91fff36133f272d9edef8219e0a3ea0065f6bfe5a044fa18f974c273f92,111804754354756000,0.111805,-186830123,-186.8301,3239473389640367146312322,140101552147974999,115792089237316195423570985008687907853269984665640564039457584007913112660616,19006808240308,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221159,0x6a88c1c394ab532044a406c2e7f07af682ed0eda700a54ab58002b27ae344d5c,123984375000000000,0.123984,-207168497,-207.1685,3239356234768799284875434,140101552147974999,115792089237316195423570985008687907853269984665640564039457584007913112660615,21077343750000,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221160,0xab0e43e6a94674c22d3bbfb886648b33bf8bf565b19d6f15d0597f9ad918ca87,24998233483537155,0.024998,-41768339,-41.7683,3239332614554037155160179,140101552147974999,115792089237316195423570985008687907853269984665640564039457584007913112660615,4249699692201,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221165,0x0cad26382c756f332017ebccfd7f27f4b08a1413216f857c15c3fb4904277c11,47866865889107560,0.047867,-79976730,-79.9767,3239287387293345047797039,140101552147974999,115792089237316195423570985008687907853269984665640564039457584007913112660615,8137367201148,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221236,0x94638d677373694d631932dfc399760fb6eafed27259aaebb9cfc473f15d3db0,-165196958665433599,-0.165197,276299424,276.2994,3239443557942143491736067,140101552147974999,115792089237316195423570985008687907853269984665640564039457584007913112660616,0,46971,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221236,0x96da5ffda5c73e8b0a4ed572c8c15bef43a8fddd5549694ac335a547ca56de2a,-180105400397322055,-0.180105,301264829,301.2648,3239613839599200671348989,140101552147974999,115792089237316195423570985008687907853269984665640564039457584007913112660617,0,51215,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221238,0x8d2ddb0aa5416c90d5c12014597948f62f2141b232492d7123e85261f02cb39b,-184259574796694792,-0.184260,308246353,308.2464,3239788067370516242426875,140101552147974999,115792089237316195423570985008687907853269984665640564039457584007913112660618,0,52402,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221238,0x151958715753c45d60b32de84c1e7642d8d47b61f94447f6b8d0a3320b912f09,-95006600835987748,-0.095007,158948730,158.9487,3239877908767372210077696,140101552147974999,115792089237316195423570985008687907853269984665640564039457584007913112660618,0,27021,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221238,0x4bd5adbf735ffe464df0b2994a58fbfb89942c874f10f7876699a790c1f5b704,-16745731114840557,-0.016746,28016996,28.0170,3239893744603354269483008,140101552147974999,115792089237316195423570985008687907853269984665640564039457584007913112660618,0,4763,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221238,0x50b2286d60c2c5dabe978f1c61d365bdf0075b905313a1925659ddd18ab7eb99,-289858198073900131,-0.289858,485000178,485.0002,3240167765089748905429436,140249934329420962,115792089237316195423570985008687907853269984665640564039457584007913112660620,0,82450,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221238,0x6a748ed03fc6045960b7b2028f54e9ef2e408d18fbcee4372bd34f3a545a6054,-2551223454807011,-0.002551,4269155,4.2692,3240170175558834215452672,140249934329420962,115792089237316195423570985008687907853269984665640564039457584007913112660620,0,725,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221238,0x7a3b766e618618f19d5f0d4b9789d7902f0f2cf4b9445a3d5532e4736bb58bdd,-153307533703555486,-0.153308,256552699,256.5527,3240315031496742348208766,140249934329420962,115792089237316195423570985008687907853269984665640564039457584007913112660621,0,43614,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221238,0x7cab44c0875e202e5bc582cbf0b8299f07e103623c988fd3ca45ebb819d35252,-91877650395254697,-0.091878,153763772,153.7638,3240401850288389083777248,140249934329420962,115792089237316195423570985008687907853269984665640564039457584007913112660622,0,26139,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221259,0xa6dd3003a844486b3cce3f4102f69d70073935ca12acc77a92e328c9a31117d1,-172877010671869577,-0.172877,289344291,289.3443,3240565221162275907677960,140249934329420962,115792089237316195423570985008687907853269984665640564039457584007913112660623,0,49188,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221260,0xc51a36a01f42fd42d2231a1104525845d88a90b4900108dd406194ac5d104c89,-321693659678998019,-0.321694,538496414,538.4964,3240869269427981700411526,140249934329420962,115792089237316195423570985008687907853269984665640564039457584007913112660624,0,91544,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221270,0xb185da7b4907239cbdab09f8bbf239e0c95bd2ff14dc36852c3da8c0824d1f30,-162069859313797563,-0.162070,271333767,271.3338,3241022471119255878570736,140249934329420962,115792089237316195423570985008687907853269984665640564039457584007913112660625,0,46126,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221271,0xa29b8837099c88c1d2b35bba69b0c81e521d3d64d28b19ec8b0ad86963150777,-149500723942691608,-0.149501,250313546,250.3135,3241163804278787460801407,140249934329420962,115792089237316195423570985008687907853269984665640564039457584007913112660626,0,42553,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221272,0x15db8030896ff78f969b4cbabbfb3ca766308703dc0bca63ecdbe56fa6415123,-135366268169390685,-0.135366,226666637,226.6666,3241291785813815029873735,140249934329420962,115792089237316195423570985008687907853269984665640564039457584007913112660627,0,38533,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221346,0x87b27c03b1bac98bea9a07f3455e13e44e5da65a162fd0294f601a2da8afd1bf,-460757152453329758,-0.460757,771657803,771.6578,3241727483456164807224973,140247641765871266,115792089237316195423570985008687907853269984665640564039457584007913112660630,0,131181,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221347,0xfa2981d7df71ae968a093fdba41f724969a25bf69ab39822e2ba3e90e99ce873,-499365527473024447,-0.499366,836551870,836.5519,3242199828854662940852224,140247641765871266,115792089237316195423570985008687907853269984665640564039457584007913112660633,0,142213,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221348,0x68f44eb4824f81f86df577f1b658820850f6add9bf725d52a5e9da7cf582e563,-150600377334701490,-0.150600,252338047,252.3380,3242342307425620604263770,140247641765871266,115792089237316195423570985008687907853269984665640564039457584007913112660634,0,42897,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221349,0xe0f3f18d13413c69a2aae95c918d0d95d9dc999eea64504425bc74d8af14deb5,-198526962180195120,-0.198527,332675193,332.6752,3242530147058926885531597,140247641765871266,115792089237316195423570985008687907853269984665640564039457584007913112660635,0,56554,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221349,0xd345f964d8e650dfd1efe29b1dcc61fbec06a869b92e87916cdcd15da7e837b6,-370275897349030896,-0.370276,620580967,620.5810,3242880548001859336404992,140247641765871266,115792089237316195423570985008687907853269984665640564039457584007913112660637,0,105498,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221349,0x5678344e2c6bb4d69fa791dcc17816189608cb450399fa171f9085e3e0446366,-406579319290393725,-0.406579,681579874,681.5799,3243265390985161140329405,140247641765871266,115792089237316195423570985008687907853269984665640564039457584007913112660639,0,115868,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221351,0xbd47bdb9203361ed26a5cb9fd8c23ee1f538e5d80d0b00678fbe3d162ab4c569,-12595581853378725,-0.012596,21117517,21.1175,3243277365440533271024366,139652739655932626,115792089237316195423570985008687907853269984665640564039457584007913112660639,0,3590,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221352,0xe83994218c69b54a178e7b64d82c023df4fbf6381534da7a4d723ede7dada68e,1070321504092160,0.001070,-1792693,-1.7927,3243276353114344425813954,140302380701271631,115792089237316195423570985008687907853269984665640564039457584007913112660639,181954655695,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221356,0xd00781750920093fefbc5a0759548f770e1151f7acbafd4d35992f6e5d55d015,158925097167547456,0.158925,-266172939,-266.1729,3243126046378404487576934,140302380701271631,115792089237316195423570985008687907853269984665640564039457584007913112660638,27017266518483,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221361,0x0915ec3cc166c18edd5d51713a9708a52280b8b92378f621b97d122f74fbe7ae,258139608559448128,0.258140,-432288063,-432.2881,3242881935132601490631445,140302380701271631,115792089237316195423570985008687907853269984665640564039457584007913112660637,43883733455106,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221361,0xb6550e93d02ba330bb714674ab6f250e8c1934f49eaf04898977223027fe9116,157127567506082368,0.157128,-263098514,-263.0985,3242733364511452802722021,140302380701271631,115792089237316195423570985008687907853269984665640564039457584007913112660636,26711686476034,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221379,0x7f7758d3e8af5c4cc7a2eb6e994b350bcf466c0d7d18ec9fc5fb013dcb4a5279,214875593525582880,0.214876,-359754298,-359.7543,3242530212776758825821021,140302380701271631,115792089237316195423570985008687907853269984665640564039457584007913112660635,36528850899349,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221382,0x0b07a104d3d5b6abba73d766301fca0c6d28619151ef790025cdac620142bf96,157498038647893600,0.157498,-263661611,-263.6616,3242381324177263705407099,140302380701271631,115792089237316195423570985008687907853269984665640564039457584007913112660634,26774666570141,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221384,0xad28d87af031261335c770d74279b6867fe80789ff8b9ad43ba55537a18795d3,20488144195602189,0.020488,-34296660,-34.2967,3242361956997627802968498,140302380701271631,115792089237316195423570985008687907853269984665640564039457584007913112660634,3482984513252,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221474,0xfa1c385af123193b4bb479d27dba0b4d4a3a9a53e80638a83a83f1de50e4fc4e,-173276299814303455,-0.173276,290363579,290.3636,3242525842102122946323619,140302380701271631,115792089237316195423570985008687907853269984665640564039457584007913112660635,0,49361,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221475,0xfab79bd7efbb8407ae23ab55f62b44c57ddcce1cebc7b352ae7860ce1ae7c465,-84846927539561427,-0.084847,142190898,142.1909,3242606096554776103747584,140302380701271631,115792089237316195423570985008687907853269984665640564039457584007913112660635,0,24172,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221509,0x788de8255e6fcbf9131d37b0170a61fc623716075b647e7a8ca0b3c9b5e2ab09,169912277297500864,0.169912,-284456110,-284.4561,3242445465389326569316139,140302380701271631,115792089237316195423570985008687907853269984665640564039457584007913112660634,28885087140575,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221651,0x765b9666524c2890b0b829d7121bde4e9d4894a9f7c1ab13aa5b25839301e20f,170455421794892736,0.170455,-285337091,-285.3371,3242284336737725546894403,140302380701271631,115792089237316195423570985008687907853269984665640564039457584007913112660633,28977421705131,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221680,0xe3dd5f975c4f76288dd15fca21047c80a4cd78237a15c22716719e89ded6b49f,161019077415665440,0.161019,-269514896,-269.5149,3242132142812372379445349,140302380701271631,115792089237316195423570985008687907853269984665640564039457584007913112660632,27373243160663,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221680,0x3e16586c9b77dce777aa06553fa88eddda8d691cbb60e69e26820fb6c96a82f4,156262429966241440,0.156262,-261528995,-261.5290,3241984458492147101080470,140302380701271631,115792089237316195423570985008687907853269984665640564039457584007913112660631,26564613094261,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221773,0xdcbcedf11acdd79a27a96edbb983e93e9b0975203884f34f4ac63364fc4ee5de,7750212026363532,0.007750,-12970541,-12.9705,3241977134082360827120764,140302380701271631,115792089237316195423570985008687907853269984665640564039457584007913112660631,1317536044481,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221775,0xd59007156c42544ee381cbe781d20f826542848dcd45d867d3d1c64385991647,71599986302031031,0.071600,-119824989,-119.8250,3241909469416122933631016,140302380701271631,115792089237316195423570985008687907853269984665640564039457584007913112660631,12171997671345,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221799,0xc38c207ab4fe1f8ca7ee4bec4c49df7a62c4a143fe15e67f0f870619f928fd44,15164818939778494,0.015165,-25378193,-25.3782,3241895138457241914753989,140302380701271631,115792089237316195423570985008687907853269984665640564039457584007913112660631,2578019219762,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221868,0xc767c8a2980ddf4a2ac641499a678785ca656987de6ea2ca2c90a5981de7ff96,153301770453732864,0.153302,-256536591,-256.5366,3241750273326028983116930,140302380701271631,115792089237316195423570985008687907853269984665640564039457584007913112660630,26061300977134,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221877,0x50b4ab4dce634c3df0d8e373841f3153434d664cc62c4e6358c4c4812d7100da,213619169875535648,0.213619,-357434052,-357.4341,3241548434004897996674266,140304673264821327,115792089237316195423570985008687907853269984665640564039457584007913112660629,36315258878841,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221878,0xca8869f70596aa9c124437689042c4e96570f6b0d8dce4e035ad24a852829fae,72143848146085800,0.072144,-120703213,-120.7032,3241480274523091960326296,140304673264821327,115792089237316195423570985008687907853269984665640564039457584007913112660628,12264454184834,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221878,0xbeb55a49483490cd39b436ebead19c81ca02600f4ef604ca1072637ed36be401,149601655056376544,0.149602,-250280987,-250.2810,3241338944214731895877302,140304673264821327,115792089237316195423570985008687907853269984665640564039457584007913112660627,25432281359584,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221935,0x4bc9ca0d20a7cc80a4b67964fe867f8467f3b5d3db180c9e6bc7532eca51df37,9529755766176019,0.009530,-15942377,-15.9424,3241329899891428958931244,139655032219482322,115792089237316195423570985008687907853269984665640564039457584007913112660627,1620058480250,0,algebra_v2
0xb775272e537cc670c65dc852908ad47015244eaf,47221958,0x3f4cb01ffe3d72ddc16d9797846acc589c6e4db0b1a3bf14e4fef264628ec263,-104066249632626939,-0.104066,174271989,174.2720,3241428264862738606705369,140297360506154967,115792089237316195423570985008687907853269984665640564039457584007913112660628,0,29626,algebra_v2
