filter_name,window,horizon,before_sample_count,after_sample_count,filtered_out_count,hold_p10_before,hold_p10_after,hold_p5_before,hold_p5_after,hold_p1_before,hold_p1_after,median_before,median_after,false_quarantine_rate,missed_profit_rate,opportunity_retention_rate,loss_avoidance_rate,worst_pool_contribution_after,tail_improvement_p10,tail_improvement_p5,tail_improvement_p1,verdict
exclude_EXIT_DEPTH_THIN,recent_48h,2h,384,264,120,-0.67771596021677,-0.671600659562519,-0.944056937956669,-0.939153407894745,-1.75913868220465,-1.36070362306742,0.041449636408993046,0.01370485357133415,0.8166666666666667,0.33676975945017185,0.6632302405498282,0.23655913978494625,0.44290894466562836,0.006115300654251032,0.004903530061924011,0.3984350591372299,PROMISING
exclude_EXIT_DEPTH_THIN,recent_48h,30m,384,264,120,-0.0758775633347024,-0.0853393133238181,-0.556514705411918,-0.494970219689852,-1.37850382247383,-0.984854590327505,0.01071891319506455,0.00449262293711355,0.875,0.3191489361702128,0.6808510638297872,0.2727272727272727,0.49426535840785774,-0.009461749989115698,0.061544485722066056,0.39364923214632497,PROMISING
exclude_EXIT_DEPTH_THIN,recent_72h,15m,384,241,143,-0.057636420299268,-0.0505908103638495,-0.513709483485225,-0.199129561033153,-11.1884097801967,-2.8933361904843,0.0035833386219704553,0.00199780917128364,0.7552447552447552,0.3673469387755102,0.6326530612244898,0.3888888888888889,0.8911242103088021,0.007045609935418501,0.31457992245207206,8.2950735897124,PROMISING
exclude_EXIT_DEPTH_THIN,recent_72h,1h,384,241,143,-0.313062816213954,-0.210947993440793,-2.44506947025506,-0.514646111730705,-11.1500794635119,-2.87243767855983,0.00905901882775156,0.00542475434011961,0.6993006993006993,0.37174721189591076,0.6282527881040892,0.3739130434782609,0.8544625334560207,0.10211482277316097,1.9304233585243549,8.27764178495207,PROMISING
exclude_EXIT_DEPTH_THIN,recent_72h,2h,384,241,143,-0.508521633734337,-0.292489984929367,-2.7790014233184,-0.666543605994275,-11.2625424398271,-2.94930927186287,0.0194048758539589,0.0106730093767683,0.6783216783216783,0.36329588014981273,0.6367041198501873,0.39316239316239315,0.8818378436751114,0.21603164880497,2.112457817324125,8.313233167964231,PROMISING
exclude_EXIT_DEPTH_THIN,recent_72h,30m,384,241,143,-0.19447636302411,-0.0961036639857404,-1.29898534176133,-0.394850306002616,-11.1804485622206,-2.8432252711924,0.00555296295597524,0.00351919025469443,0.7062937062937062,0.36462093862815886,0.6353790613718412,0.3925233644859813,0.8410277033619751,0.09837269903836961,0.9041350357587139,8.337223291028199,PROMISING
exclude_EXIT_DEPTH_THIN,recent_7d,15m,1361,1019,342,-0.0123587798767234,-0.0147079794930255,-0.455062681790212,-0.533014667524953,-2.29535055308959,-2.29535055308959,0.005460801596290585,0.003042963503441325,0.8918128654970761,0.27015057573073514,0.7298494242692648,0.1615720524017467,0.43378400692701485,-0.0023491996163020994,-0.07795198573474099,0.0,PROMISING
exclude_EXIT_DEPTH_THIN,recent_7d,1h,1361,1019,342,-0.250247012283745,-0.238616429034118,-1.02019986857134,-1.0029849499011,-3.43354028994056,-3.21368556768219,0.0193136288168597,0.00965838567874601,0.8391812865497076,0.2692307692307692,0.7307692307692307,0.1903114186851211,0.4057703508283694,0.011630583249627013,0.017214918670239943,0.21985472225836977,PROMISING
exclude_EXIT_DEPTH_THIN,recent_7d,2h,1361,1019,342,-0.613343698163798,-0.630843537876087,-1.49028880657919,-1.19203396980782,-4.60293335967357,-3.79798883253013,0.03563905224665185,0.014623219798412052,0.7807017543859649,0.267,0.733,0.21551724137931033,0.3636818670510135,-0.017499839712289078,0.29825483677137,0.8049445271434403,PROMISING
exclude_EXIT_DEPTH_THIN,recent_7d,30m,1361,1019,342,-0.0800099876464617,-0.0844844483880736,-0.800088537458031,-0.801273550874304,-2.54983315080452,-2.51866465108646,0.0103875808801498,0.00607036153012695,0.8742690058479532,0.2693693693693694,0.7306306306306306,0.17408906882591094,0.37375235234675097,-0.00447446074161191,-0.001185013416272973,0.031168499718059905,PROMISING
exclude_PRICE_SPIKE_VOLATILE,recent_24h,15m,364,363,1,-0.00165583113607718,-0.00263180738423554,-0.0182536722739816,-0.0182536722739816,-0.599720498502281,-0.599720498502281,0.004565201338353185,0.00457054319179707,1.0,0.0032258064516129032,0.9967741935483871,0.0,0.5957230047966839,-0.0009759762481583599,0.0,0.0,PROMISING
exclude_PRICE_SPIKE_VOLATILE,recent_24h,1h,364,363,1,-0.0379185663199207,-0.0379185663199207,-0.204437906272458,-0.204437906272458,-2.65647128968593,-2.65647128968593,0.01785256036521245,0.0178675434965245,1.0,0.003676470588235294,0.9963235294117647,0.0,0.6486863756726413,0.0,0.0,0.0,PROMISING
exclude_PRICE_SPIKE_VOLATILE,recent_24h,2h,364,363,1,-0.18053890953471,-0.18053890953471,-0.557454300847024,-0.557454300847024,-2.63606842930328,-2.63606842930328,0.018152455749477353,0.0177619698517266,1.0,0.004132231404958678,0.9958677685950413,0.0,0.7228695139262946,0.0,0.0,0.0,PROMISING
exclude_PRICE_SPIKE_VOLATILE,recent_24h,30m,364,363,1,-0.0127688574698544,-0.0127688574698544,-0.0486667077849394,-0.0486667077849394,-0.625492051911528,-0.625492051911528,0.00915533101139426,0.00915914150573935,1.0,0.003389830508474576,0.9966101694915255,0.0,0.6193714878076803,0.0,0.0,0.0,PROMISING
exclude_PRICE_SPIKE_VOLATILE,recent_48h,15m,384,384,0,-0.0116552557445478,-0.0116552557445478,-0.481548892180745,-0.481548892180745,-1.12004626284609,-1.12004626284609,0.00548292493215453,0.00548292493215453,,0.0,1.0,0.0,0.4571995158150487,0.0,0.0,0.0,PROMISING
exclude_PRICE_SPIKE_VOLATILE,recent_48h,1h,384,384,0,-0.455456431600104,-0.455456431600104,-0.783297563735402,-0.783297563735402,-1.45340688818238,-1.45340688818238,0.0201756570271758,0.0201756570271758,,0.0,1.0,0.0,0.3521238289854612,0.0,0.0,0.0,PROMISING
exclude_PRICE_SPIKE_VOLATILE,recent_48h,2h,384,384,0,-0.67771596021677,-0.67771596021677,-0.944056937956669,-0.944056937956669,-1.75913868220465,-1.75913868220465,0.041449636408993046,0.041449636408993046,,0.0,1.0,0.0,0.29268157462328603,0.0,0.0,0.0,PROMISING
exclude_PRICE_SPIKE_VOLATILE,recent_48h,30m,384,384,0,-0.0758775633347024,-0.0758775633347024,-0.556514705411918,-0.556514705411918,-1.37850382247383,-1.37850382247383,0.01071891319506455,0.01071891319506455,,0.0,1.0,0.0,0.38753245383056795,0.0,0.0,0.0,PROMISING
exclude_PRICE_SPIKE_VOLATILE,recent_72h,15m,384,370,14,-0.057636420299268,-0.0505908103638495,-0.513709483485225,-0.264276127003727,-11.1884097801967,-11.1884097801967,0.0035833386219704553,0.003727793375849415,0.42857142857142855,0.02040816326530612,0.9795918367346939,0.08888888888888889,0.9200099303757172,0.007045609935418501,0.24943335648149806,0.0,PROMISING
exclude_PRICE_SPIKE_VOLATILE,recent_72h,1h,384,370,14,-0.313062816213954,-0.27185946352032,-2.44506947025506,-1.29321659366566,-11.1500794635119,-11.1500794635119,0.00905901882775156,0.009918441818894386,0.21428571428571427,0.011152416356877323,0.9888475836431226,0.09565217391304348,0.8607860871542045,0.04120335269363401,1.1518528765893998,0.0,PROMISING
exclude_PRICE_SPIKE_VOLATILE,recent_72h,2h,384,370,14,-0.508521633734337,-0.472569672986049,-2.7790014233184,-2.73435308963724,-11.2625424398271,-11.2625424398271,0.0194048758539589,0.02239960129683375,0.35714285714285715,0.018726591760299626,0.9812734082397003,0.07692307692307693,0.8286640052100814,0.03595196074828799,0.04464833368116006,0.0,PROMISING
exclude_PRICE_SPIKE_VOLATILE,recent_72h,30m,384,370,14,-0.19447636302411,-0.142142631501671,-1.29898534176133,-0.513709483485225,-11.1804485622206,-11.1804485622206,0.00555296295597524,0.005734255216636026,0.42857142857142855,0.021660649819494584,0.9783393501805054,0.07476635514018691,0.904083698897279,0.052333731522439,0.7852758582761049,0.0,PROMISING
