variant_name,window,horizon,capacity_usd,baseline_sample_count,baseline_median,baseline_p10,baseline_p5,baseline_p1,retained_sample_count,retained_median,retained_p10,retained_p5,retained_p1,opportunity_retention_rate,false_filter_rate,missed_profit_rate,loss_avoidance_rate,tail_improvement_p10,tail_improvement_p5,tail_improvement_p1,fee_minus_exit_cost_median,fee_minus_exit_cost_p10,worst_pool_contribution,verdict
fee_depth_balanced_score,recent_7d,30m,50,1886,0.00900258734603806,-0.0943476284307032,-0.721593014627863,-3.43932885555404,877,0.0148415323719429,-0.111200044799742,-0.704100340249944,-4.58103681094372,0.49144736842105263,0.5085526315789474,0.47587350533800693,0.644808743169399,-0.01685241636903881,0.017492674377919015,-1.14170795538968,-1.23600374688246,-1.6070644318399,0.5257332558749155,WEAK
fee_depth_tail_guard,recent_7d,30m,50,1886,0.00900258734603806,-0.0943476284307032,-0.721593014627863,-3.43932885555404,1263,0.00758524136642964,-0.0808774765977817,-0.640681541547731,-3.01171044909505,0.6631578947368421,0.3368421052631579,0.43008815968582964,0.30327868852459017,0.013470151832921495,0.08091147308013191,0.4276184064589903,-0.971395192432468,-1.23265222357026,0.4690133404197481,WEAK
small_cap_10usd_lenient,recent_7d,30m,50,1886,0.00900258734603806,-0.0943476284307032,-0.721593014627863,-3.43932885555404,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
small_cap_20usd_lenient,recent_7d,30m,50,1886,0.00900258734603806,-0.0943476284307032,-0.721593014627863,-3.43932885555404,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
hybrid_fee_depth_plus_data_freshness,recent_7d,30m,50,1886,0.00900258734603806,-0.0943476284307032,-0.721593014627863,-3.43932885555404,273,0.0147612946671048,-0.0879855142517413,-0.548558006027491,-4.74751614157763,0.15657894736842104,0.843421052631579,0.8033945991064158,0.9043715846994536,0.006362114178961903,0.1730350086003719,-1.3081872860235895,-1.19446058933365,-1.25949127319754,0.5162634725678281,WEAK
hybrid_fee_depth_plus_regime_soft,recent_7d,30m,50,1886,0.00900258734603806,-0.0943476284307032,-0.721593014627863,-3.43932885555404,520,0.0146066024697185,-0.142142631501671,-0.801273550874304,-4.64500586617017,0.2868421052631579,0.7131578947368421,0.6343310543986769,0.7704918032786885,-0.047795003070967804,-0.079680536246441,-1.2056770106161294,-1.10883467393403,-1.25534438178593,0.6188395468145101,BAD
retention_floor_30pct,recent_7d,2h,10,1877,0.0233226859644982,-0.621378335494478,-1.35644062858408,-4.71815592772652,199,4.36865510439952e-05,-0.00864680500808427,-0.0147870896426244,-0.0218699261810236,0.08714596949891068,0.9128540305010894,0.999352765394994,0.842,0.6127315304863937,1.3416535389414557,4.696286001545496,-0.0301916266127154,-0.0302267462185031,0.9999999999999996,WEAK
retention_floor_50pct,recent_7d,2h,10,1877,0.0233226859644982,-0.621378335494478,-1.35644062858408,-4.71815592772652,691,0.0147128928134149,-0.527380149056418,-0.912053242120086,-2.85074434509867,0.35802469135802467,0.6419753086419753,0.7380315561187484,0.604,0.09399818643806002,0.444387386463994,1.8674115826278501,-0.0503278733151228,-0.0639648652601755,0.6298877053512676,WEAK
false_filter_cap_50pct,recent_7d,2h,10,1877,0.0233226859644982,-0.621378335494478,-1.35644062858408,-4.71815592772652,1415,0.0273322767342207,-0.560247668307572,-1.09753808567914,-4.60293335967357,0.766158315177923,0.23384168482207698,0.2760626650475184,0.28,0.06113066718690596,0.2589025429049401,0.11522256805294973,-0.0674805765178934,-0.0790095211181489,0.42848593934947754,WEAK
missed_profit_cap_30pct,recent_7d,2h,10,1877,0.0233226859644982,-0.621378335494478,-1.35644062858408,-4.71815592772652,621,0.0168965391566691,-0.478187720857435,-0.838907168657658,-2.85074434509867,0.3282498184458969,0.6717501815541032,0.7530611808234211,0.6619999999999999,0.14319061463704297,0.517533459926422,1.8674115826278501,-0.0501842600980017,-0.0639648652601755,0.5854375316756736,WEAK
fee_cost_nonnegative_median,recent_7d,2h,10,1877,0.0233226859644982,-0.621378335494478,-1.35644062858408,-4.71815592772652,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
fee_cost_nonnegative_p10,recent_7d,2h,10,1877,0.0233226859644982,-0.621378335494478,-1.35644062858408,-4.71815592772652,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
