variant_name,capacity_usd,window,horizon,retained_sample_count,opportunity_retention_rate,false_filter_rate,missed_profit_rate,fee_minus_exit_cost_median,fee_minus_exit_cost_p10,tail_improvement_p10,tail_improvement_p5,tail_improvement_p1,primary_failure_reason
false_filter_cap_50pct,20,recent_24h,1h,273,0.9102564102564102,0.08974358974358974,0.40005163641285857,-0.212975566585309,-0.237420213893822,0.007173836632587603,6.211510741899184e-05,2.0424484936930547,fee_minus_exit_cost_negative
missed_profit_cap_30pct,20,recent_24h,1h,197,0.6623931623931624,0.33760683760683763,0.4585006675761229,-0.146397465764788,-0.218920960836274,0.0,2.324127610800475e-05,2.0547623573646248,fee_minus_exit_cost_negative
fee_cost_nonnegative_median,20,recent_24h,1h,0,0.0,1.0,1.0,,,,,,over_filtering
fee_cost_nonnegative_p10,20,recent_24h,1h,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_10usd,20,recent_24h,1h,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_20usd,20,recent_24h,1h,0,0.0,1.0,1.0,,,,,,over_filtering
fee_velocity_rank_top30,20,recent_24h,1h,143,0.5085470085470085,0.49145299145299143,0.4791066739811984,-0.231138020438355,-0.294844574171381,0.007173836632587603,5.071932946601465e-05,-0.03466691538400024,fee_minus_exit_cost_negative
fee_velocity_rank_top50,20,recent_24h,1h,151,0.5341880341880342,0.4658119658119658,0.4711166325436245,-0.231138020438355,-0.294844574171381,-0.0550918790363384,2.324127610800475e-05,-0.03466691538400024,fee_minus_exit_cost_negative
fee_depth_balanced_score,20,recent_24h,1h,151,0.5299145299145299,0.4700854700854701,0.4713198031893579,-0.231138020438355,-0.294844574171381,-0.0814923809138213,0.0,-0.03466691538400024,fee_minus_exit_cost_negative
fee_depth_tail_guard,20,recent_24h,1h,197,0.6623931623931624,0.33760683760683763,0.4585006675761229,-0.146397465764788,-0.218920960836274,0.0,2.324127610800475e-05,2.0547623573646248,fee_minus_exit_cost_negative
small_cap_10usd_lenient,20,recent_24h,1h,0,0.0,1.0,1.0,,,,,,over_filtering
small_cap_20usd_lenient,20,recent_24h,1h,31,0.10683760683760683,0.8931623931623932,0.9560954440608919,-0.101047886726967,-0.101921141909367,0.003125745758250205,0.1665202793301801,2.618558778575954,over_filtering
hybrid_fee_depth_plus_data_freshness,20,recent_24h,1h,30,0.1111111111111111,0.8888888888888888,0.9679777808966327,-0.218920960836274,-0.218920960836274,-0.1662728218141603,6.211510741899184e-05,2.4556760401036,over_filtering
hybrid_fee_depth_plus_regime_soft,20,recent_24h,1h,67,0.24786324786324787,0.7521367521367521,0.9265206595851798,-0.218920960836274,-0.218920960836274,-0.1657929621914463,5.071932946601465e-05,2.0709600467077167,over_filtering
retention_floor_30pct,50,recent_24h,1h,75,0.19230769230769232,0.8076923076923077,0.5380211482853462,-0.479707082285787,-0.605545495711555,-0.5328146361430333,-0.384692752119775,2.0424484936930547,over_filtering
retention_floor_50pct,50,recent_24h,1h,265,0.905982905982906,0.09401709401709402,0.4002277572890085,-1.06277695474746,-1.21761649743052,0.015576448683057301,0.0007263777610909961,2.064247614816507,fee_minus_exit_cost_negative
false_filter_cap_50pct,50,recent_24h,1h,300,1.0,0.0,0.0,-1.12370699980055,-1.37540540956917,0.0,0.0,0.0,fee_minus_exit_cost_negative
missed_profit_cap_30pct,50,recent_24h,1h,265,0.905982905982906,0.09401709401709402,0.4002277572890085,-1.06277695474746,-1.21761649743052,0.015576448683057301,0.0007263777610909961,2.064247614816507,fee_minus_exit_cost_negative
fee_cost_nonnegative_median,50,recent_24h,1h,0,0.0,1.0,1.0,,,,,,over_filtering
fee_cost_nonnegative_p10,50,recent_24h,1h,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_10usd,50,recent_24h,1h,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_20usd,50,recent_24h,1h,0,0.0,1.0,1.0,,,,,,over_filtering
fee_velocity_rank_top30,50,recent_24h,1h,143,0.5085470085470085,0.49145299145299143,0.4791066739811984,-1.1924640021487,-1.55100206746388,0.007173836632587603,5.071932946601465e-05,-0.03466691538400024,fee_minus_exit_cost_negative
fee_velocity_rank_top50,50,recent_24h,1h,151,0.5341880341880342,0.4658119658119658,0.4711166325436245,-1.1924640021487,-1.55100206746388,-0.0550918790363384,2.324127610800475e-05,-0.03466691538400024,fee_minus_exit_cost_negative
fee_depth_balanced_score,50,recent_24h,1h,151,0.5299145299145299,0.4700854700854701,0.4713198031893579,-1.1924640021487,-1.55100206746388,-0.0814923809138213,0.0,-0.03466691538400024,fee_minus_exit_cost_negative
fee_depth_tail_guard,50,recent_24h,1h,265,0.905982905982906,0.09401709401709402,0.4002277572890085,-1.06277695474746,-1.21761649743052,0.015576448683057301,0.0007263777610909961,2.064247614816507,fee_minus_exit_cost_negative
small_cap_10usd_lenient,50,recent_24h,1h,0,0.0,1.0,1.0,,,,,,over_filtering
small_cap_20usd_lenient,50,recent_24h,1h,0,0.0,1.0,1.0,,,,,,over_filtering
hybrid_fee_depth_plus_data_freshness,50,recent_24h,1h,75,0.28205128205128205,0.717948717948718,0.916373600946334,-1.1924640021487,-1.2245290602413,0.03738167525743574,0.0007263777610909961,2.4556760401036,over_filtering
hybrid_fee_depth_plus_regime_soft,50,recent_24h,1h,116,0.4358974358974359,0.5641025641025641,0.8715475604783665,-1.12370699980055,-1.2245290602413,0.036241448353638524,0.0002465181383770054,2.455652798827492,fee_minus_exit_cost_negative
retention_floor_30pct,10,recent_24h,30m,56,0.1541501976284585,0.8458498023715415,0.7820280243124523,-0.0413933202343035,-0.0432535129106551,-0.0250976839703915,-0.462439531733389,2.022053045282568,over_filtering
retention_floor_50pct,10,recent_24h,30m,135,0.40711462450592883,0.5928853754940712,0.5370291784335189,-0.0480237636931151,-0.0570136444258907,-0.0075668237481846,-0.458855910133294,2.015858163716215,fee_minus_exit_cost_negative
false_filter_cap_50pct,10,recent_24h,30m,277,0.9011857707509882,0.09881422924901186,0.24561045595914668,-0.0722525411182926,-0.0790283804070551,0.0,0.0586320693305676,1.996748059876492,fee_minus_exit_cost_negative
missed_profit_cap_30pct,10,recent_24h,30m,135,0.40711462450592883,0.5928853754940712,0.5370291784335189,-0.0480237636931151,-0.0570136444258907,-0.0075668237481846,-0.458855910133294,2.015858163716215,fee_minus_exit_cost_negative
fee_cost_nonnegative_median,10,recent_24h,30m,0,0.0,1.0,1.0,,,,,,over_filtering
fee_cost_nonnegative_p10,10,recent_24h,30m,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_10usd,10,recent_24h,30m,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_20usd,10,recent_24h,30m,0,0.0,1.0,1.0,,,,,,over_filtering
fee_velocity_rank_top30,10,recent_24h,30m,147,0.5059288537549407,0.49407114624505927,0.47051097142680903,-0.0773719501191597,-0.0951101492886219,0.0047986796786765006,-0.10497596214785698,-0.08503944261659013,fee_minus_exit_cost_negative
fee_velocity_rank_top50,10,recent_24h,30m,155,0.5375494071146245,0.4624505928853755,0.4650940702940167,-0.0773719501191597,-0.0951101492886219,0.00694875758144013,-0.10497596214785698,-0.08503944261659013,fee_minus_exit_cost_negative
fee_depth_balanced_score,10,recent_24h,30m,155,0.5375494071146245,0.4624505928853755,0.4638442419958635,-0.0773719501191597,-0.0951101492886219,0.00694875758144013,-0.10497596214785698,-0.08503944261659013,fee_minus_exit_cost_negative
fee_depth_tail_guard,10,recent_24h,30m,135,0.40711462450592883,0.5928853754940712,0.5370291784335189,-0.0480237636931151,-0.0570136444258907,-0.0075668237481846,-0.458855910133294,2.015858163716215,fee_minus_exit_cost_negative
small_cap_10usd_lenient,10,recent_24h,30m,0,0.0,1.0,1.0,,,,,,over_filtering
small_cap_20usd_lenient,10,recent_24h,30m,0,0.0,1.0,1.0,,,,,,over_filtering
hybrid_fee_depth_plus_data_freshness,10,recent_24h,30m,0,0.0,1.0,1.0,,,,,,over_filtering
hybrid_fee_depth_plus_regime_soft,10,recent_24h,30m,1,0.003952569169960474,0.9960474308300395,0.9986688749509592,-0.0494668929539721,-0.0494668929539721,0.0326533959250108,0.1246553136997359,2.639596648372249,over_filtering
retention_floor_30pct,20,recent_24h,30m,63,0.16205533596837945,0.8379446640316206,0.7804909752361008,-0.102503932235437,-0.115063910076024,-0.012224402732715198,-0.458855910133294,2.022053045282568,over_filtering
retention_floor_50pct,20,recent_24h,30m,203,0.6600790513833992,0.33992094861660077,0.4910497634595746,-0.146595564714036,-0.22078123277066,-0.0033995898649291003,-0.10497596214785698,2.022053045282568,fee_minus_exit_cost_negative
false_filter_cap_50pct,20,recent_24h,30m,281,0.9090909090909091,0.09090909090909091,0.24414387855696507,-0.214765420067048,-0.237829991751705,0.00021711750760530085,0.06012837723803981,1.996748059876492,fee_minus_exit_cost_negative
missed_profit_cap_30pct,20,recent_24h,30m,203,0.6600790513833992,0.33992094861660077,0.4910497634595746,-0.146595564714036,-0.22078123277066,-0.0033995898649291003,-0.10497596214785698,2.022053045282568,fee_minus_exit_cost_negative
fee_cost_nonnegative_median,20,recent_24h,30m,0,0.0,1.0,1.0,,,,,,over_filtering
fee_cost_nonnegative_p10,20,recent_24h,30m,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_10usd,20,recent_24h,30m,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_20usd,20,recent_24h,30m,0,0.0,1.0,1.0,,,,,,over_filtering
fee_velocity_rank_top30,20,recent_24h,30m,147,0.5059288537549407,0.49407114624505927,0.47051097142680903,-0.233143020391456,-0.29760439050967,0.0047986796786765006,-0.10497596214785698,-0.08503944261659013,fee_minus_exit_cost_negative
fee_velocity_rank_top50,20,recent_24h,30m,155,0.5375494071146245,0.4624505928853755,0.4650940702940167,-0.233143020391456,-0.29760439050967,0.00694875758144013,-0.10497596214785698,-0.08503944261659013,fee_minus_exit_cost_negative
fee_depth_balanced_score,20,recent_24h,30m,155,0.5375494071146245,0.4624505928853755,0.4638442419958635,-0.233143020391456,-0.29760439050967,0.00694875758144013,-0.10497596214785698,-0.08503944261659013,fee_minus_exit_cost_negative
fee_depth_tail_guard,20,recent_24h,30m,203,0.6600790513833992,0.33992094861660077,0.4910497634595746,-0.146595564714036,-0.22078123277066,-0.0033995898649291003,-0.10497596214785698,2.022053045282568,fee_minus_exit_cost_negative
small_cap_10usd_lenient,20,recent_24h,30m,0,0.0,1.0,1.0,,,,,,over_filtering
small_cap_20usd_lenient,20,recent_24h,30m,33,0.1067193675889328,0.8932806324110671,0.9693138294414848,-0.101511594626725,-0.102395196579995,0.0044777404381079,0.06690423380433361,2.5735734040030804,over_filtering
hybrid_fee_depth_plus_data_freshness,20,recent_24h,30m,30,0.11067193675889328,0.8893280632411067,0.9802149821587751,-0.22078123277066,-0.22078123277066,0.0235266073210539,-0.10593489861277,2.4087132963295677,over_filtering
hybrid_fee_depth_plus_regime_soft,20,recent_24h,30m,69,0.25691699604743085,0.7430830039525692,0.9526894599770149,-0.22078123277066,-0.22078123277066,0.02315036333681885,-0.10497596214785698,2.40826034195451,over_filtering
retention_floor_30pct,50,recent_24h,30m,77,0.1976284584980237,0.8023715415019763,0.54081375000948,-0.480968378057429,-0.607469099097455,-0.0333698484441575,-0.486377411081468,1.996748059876492,over_filtering
retention_floor_50pct,50,recent_24h,30m,273,0.8932806324110671,0.1067193675889328,0.4548005487345428,-1.06710699680876,-1.21864094207523,0.0011380411091654,0.060600771235105405,2.022053045282568,fee_minus_exit_cost_negative
false_filter_cap_50pct,50,recent_24h,30m,308,1.0,0.0,0.0,-1.12835767963651,-1.38138082500029,0.0,0.0,0.0,fee_minus_exit_cost_negative
missed_profit_cap_30pct,50,recent_24h,30m,273,0.8932806324110671,0.1067193675889328,0.4548005487345428,-1.06710699680876,-1.21864094207523,0.0011380411091654,0.060600771235105405,2.022053045282568,fee_minus_exit_cost_negative
fee_cost_nonnegative_median,50,recent_24h,30m,0,0.0,1.0,1.0,,,,,,over_filtering
fee_cost_nonnegative_p10,50,recent_24h,30m,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_10usd,50,recent_24h,30m,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_20usd,50,recent_24h,30m,0,0.0,1.0,1.0,,,,,,over_filtering
fee_velocity_rank_top30,50,recent_24h,30m,147,0.5059288537549407,0.49407114624505927,0.47051097142680903,-1.19747650203145,-1.55790160830961,0.0047986796786765006,-0.10497596214785698,-0.08503944261659013,fee_minus_exit_cost_negative
fee_velocity_rank_top50,50,recent_24h,30m,155,0.5375494071146245,0.4624505928853755,0.4650940702940167,-1.19747650203145,-1.55790160830961,0.00694875758144013,-0.10497596214785698,-0.08503944261659013,fee_minus_exit_cost_negative
fee_depth_balanced_score,50,recent_24h,30m,155,0.5375494071146245,0.4624505928853755,0.4638442419958635,-1.19747650203145,-1.55790160830961,0.00694875758144013,-0.10497596214785698,-0.08503944261659013,fee_minus_exit_cost_negative
fee_depth_tail_guard,50,recent_24h,30m,273,0.8932806324110671,0.1067193675889328,0.4548005487345428,-1.06710699680876,-1.21864094207523,0.0011380411091654,0.060600771235105405,2.022053045282568,fee_minus_exit_cost_negative
small_cap_10usd_lenient,50,recent_24h,30m,0,0.0,1.0,1.0,,,,,,over_filtering
small_cap_20usd_lenient,50,recent_24h,30m,0,0.0,1.0,1.0,,,,,,over_filtering
hybrid_fee_depth_plus_data_freshness,50,recent_24h,30m,77,0.28063241106719367,0.7193675889328063,0.947864017866533,-1.19747650203145,-1.2297103351551,0.02278916697666063,0.0920019177747251,2.4087132963295677,over_filtering
hybrid_fee_depth_plus_regime_soft,50,recent_24h,30m,120,0.4308300395256917,0.5691699604743083,0.9186447907304063,-1.12835767963651,-1.2297103351551,0.01716018810406133,0.0920019177747251,2.4087132963295677,fee_minus_exit_cost_negative
retention_floor_30pct,10,recent_24h,15m,57,0.15298507462686567,0.8470149253731343,0.8108651124789781,-0.0415118339019606,-0.0433918141096014,-0.008246682545729841,-0.0278040367588826,0.0,over_filtering
retention_floor_50pct,10,recent_24h,15m,137,0.39925373134328357,0.6007462686567164,0.4773557181186598,-0.0482128141069661,-0.0570700333518859,-0.0036085319145855296,-0.013890842461837298,0.0,fee_minus_exit_cost_negative
false_filter_cap_50pct,10,recent_24h,15m,281,0.8992537313432836,0.10074626865671642,0.04965559234265207,-0.0726993422775968,-0.079130824871526,0.00023184794126857033,0.0009539460496204993,0.0,fee_minus_exit_cost_negative
missed_profit_cap_30pct,10,recent_24h,15m,137,0.39925373134328357,0.6007462686567164,0.4773557181186598,-0.0482128141069661,-0.0570700333518859,-0.0036085319145855296,-0.013890842461837298,0.0,fee_minus_exit_cost_negative
fee_cost_nonnegative_median,10,recent_24h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
fee_cost_nonnegative_p10,10,recent_24h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_10usd,10,recent_24h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_20usd,10,recent_24h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
fee_velocity_rank_top30,10,recent_24h,15m,149,0.5111940298507462,0.48880597014925375,0.535656462466002,-0.0778732001074349,-0.0958001033731942,0.00432279546087214,0.0009539460496204993,-2.052827353501457,fee_minus_exit_cost_negative
fee_velocity_rank_top50,10,recent_24h,15m,157,0.5410447761194029,0.458955223880597,0.4446256404719806,-0.0778732001074349,-0.0958001033731942,0.00452097216641633,0.0009539460496204993,-2.052827353501457,fee_minus_exit_cost_negative
fee_depth_balanced_score,10,recent_24h,15m,157,0.5410447761194029,0.458955223880597,0.5243274467694943,-0.0778732001074349,-0.0958001033731942,0.00452097216641633,0.0009539460496204993,-2.052827353501457,fee_minus_exit_cost_negative
fee_depth_tail_guard,10,recent_24h,15m,137,0.39925373134328357,0.6007462686567164,0.4773557181186598,-0.0482128141069661,-0.0570700333518859,-0.0036085319145855296,-0.013890842461837298,0.0,fee_minus_exit_cost_negative
small_cap_10usd_lenient,10,recent_24h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
small_cap_20usd_lenient,10,recent_24h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
hybrid_fee_depth_plus_data_freshness,10,recent_24h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
hybrid_fee_depth_plus_regime_soft,10,recent_24h,15m,1,0.0037313432835820895,0.996268656716418,0.9993818889169781,-0.0496712953362371,-0.0496712953362371,0.007901684043240001,0.02401619359899474,0.6056729842954857,over_filtering
retention_floor_30pct,20,recent_24h,15m,64,0.16417910447761194,0.835820895522388,0.8076279354208848,-0.102741595755218,-0.115375109904284,-0.011526316864673938,-0.0139614529265965,0.0,over_filtering
retention_floor_50pct,20,recent_24h,15m,206,0.6492537313432836,0.35074626865671643,0.4309769264349735,-0.14669461418866,-0.221711368737852,0.0,-0.003917047921431601,0.0011439105178119302,fee_minus_exit_cost_negative
false_filter_cap_50pct,20,recent_24h,15m,285,0.9104477611940298,0.08955223880597014,0.047355617318572164,-0.215660346807917,-0.238034880680647,0.0,0.0005230424721477979,0.0,fee_minus_exit_cost_negative
missed_profit_cap_30pct,20,recent_24h,15m,206,0.6492537313432836,0.35074626865671643,0.4309769264349735,-0.14669461418866,-0.221711368737852,0.0,-0.003917047921431601,0.0011439105178119302,fee_minus_exit_cost_negative
fee_cost_nonnegative_median,20,recent_24h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
fee_cost_nonnegative_p10,20,recent_24h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_10usd,20,recent_24h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_20usd,20,recent_24h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
fee_velocity_rank_top30,20,recent_24h,15m,149,0.5111940298507462,0.48880597014925375,0.535656462466002,-0.234145520368006,-0.298984298678815,0.00432279546087214,0.0009539460496204993,-2.052827353501457,fee_minus_exit_cost_negative
fee_velocity_rank_top50,20,recent_24h,15m,157,0.5410447761194029,0.458955223880597,0.4446256404719806,-0.234145520368006,-0.298984298678815,0.00452097216641633,0.0009539460496204993,-2.052827353501457,fee_minus_exit_cost_negative
fee_depth_balanced_score,20,recent_24h,15m,157,0.5410447761194029,0.458955223880597,0.5243274467694943,-0.234145520368006,-0.298984298678815,0.00452097216641633,0.0009539460496204993,-2.052827353501457,fee_minus_exit_cost_negative
fee_depth_tail_guard,20,recent_24h,15m,206,0.6492537313432836,0.35074626865671643,0.4309769264349735,-0.14669461418866,-0.221711368737852,0.0,-0.003917047921431601,0.0011439105178119302,fee_minus_exit_cost_negative
small_cap_10usd_lenient,20,recent_24h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
small_cap_20usd_lenient,20,recent_24h,15m,34,0.1044776119402985,0.8955223880597015,0.9704031398069646,-0.101743448576603,-0.102632223915309,0.00143727763177018,-0.009265370673308102,0.5538527539376082,over_filtering
hybrid_fee_depth_plus_data_freshness,20,recent_24h,15m,30,0.10820895522388059,0.8917910447761194,0.982791753414383,-0.221711368737852,-0.221711368737852,0.00735669191797793,0.02315409695560278,0.383083295690362,over_filtering
hybrid_fee_depth_plus_regime_soft,20,recent_24h,15m,70,0.2537313432835821,0.746268656716418,0.9530030972332919,-0.221711368737852,-0.221711368737852,0.00735669191797793,0.02315409695560278,0.383083295690362,over_filtering
retention_floor_30pct,50,recent_24h,15m,78,0.19402985074626866,0.8059701492537313,0.4807854837631444,-0.481599025943249,-0.608430900790405,-0.025379880229062842,-0.547455109251958,-0.019048273933010007,over_filtering
retention_floor_50pct,50,recent_24h,15m,277,0.8880597014925373,0.11194029850746269,0.3994334521642812,-1.06927201783941,-1.21915316439758,0.00023184794126857033,0.0009539460496204993,0.0011439105178119302,fee_minus_exit_cost_negative
false_filter_cap_50pct,50,recent_24h,15m,312,1.0,0.0,0.0,-1.13068301955449,-1.31459400318487,0.0,0.0,0.0,fee_minus_exit_cost_negative
missed_profit_cap_30pct,50,recent_24h,15m,277,0.8880597014925373,0.11194029850746269,0.3994334521642812,-1.06927201783941,-1.21915316439758,0.00023184794126857033,0.0009539460496204993,0.0011439105178119302,fee_minus_exit_cost_negative
fee_cost_nonnegative_median,50,recent_24h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
fee_cost_nonnegative_p10,50,recent_24h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_10usd,50,recent_24h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_20usd,50,recent_24h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
fee_velocity_rank_top30,50,recent_24h,15m,149,0.5111940298507462,0.48880597014925375,0.535656462466002,-1.19998275197283,-1.56135137873247,0.00432279546087214,0.0009539460496204993,-2.052827353501457,fee_minus_exit_cost_negative
fee_velocity_rank_top50,50,recent_24h,15m,157,0.5410447761194029,0.458955223880597,0.4446256404719806,-1.19998275197283,-1.56135137873247,0.00452097216641633,0.0009539460496204993,-2.052827353501457,fee_minus_exit_cost_negative
fee_depth_balanced_score,50,recent_24h,15m,157,0.5410447761194029,0.458955223880597,0.5243274467694943,-1.19998275197283,-1.56135137873247,0.00452097216641633,0.0009539460496204993,-2.052827353501457,fee_minus_exit_cost_negative
fee_depth_tail_guard,50,recent_24h,15m,277,0.8880597014925373,0.11194029850746269,0.3994334521642812,-1.06927201783941,-1.21915316439758,0.00023184794126857033,0.0009539460496204993,0.0011439105178119302,fee_minus_exit_cost_negative
small_cap_10usd_lenient,50,recent_24h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
small_cap_20usd_lenient,50,recent_24h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
hybrid_fee_depth_plus_data_freshness,50,recent_24h,15m,78,0.27611940298507465,0.7238805970149254,0.9546871302854663,-1.19998275197283,-1.232300972612,0.00482888536480779,0.018983166351051954,0.383083295690362,over_filtering
hybrid_fee_depth_plus_regime_soft,50,recent_24h,15m,122,0.4291044776119403,0.5708955223880597,0.9237608989337757,-1.13068301955449,-1.21865815563838,0.00575190298211486,0.018983166351051954,0.38359830050113897,fee_minus_exit_cost_negative
