variant_name,window,horizon,capacity_usd,raw_sample_count,valid_sample_count,retained_sample_count,filtered_out_count,invalid_count,opportunity_retention_rate,data_quality_distribution,fee_proxy_coverage,exit_depth_coverage,leakage_risk_distribution
hybrid_fee_depth_plus_regime_soft,recent_24h,30m,20,320,308,69,239,12,0.25691699604743085,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
hybrid_fee_depth_plus_regime_soft,recent_24h,30m,50,320,308,120,188,12,0.4308300395256917,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
hybrid_fee_depth_plus_regime_soft,recent_48h,15m,10,384,384,4,380,0,0.005865102639296188,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_regime_soft,recent_48h,15m,20,384,384,15,369,0,0.03519061583577713,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_regime_soft,recent_48h,15m,50,384,384,51,333,0,0.1348973607038123,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_regime_soft,recent_48h,1h,10,384,384,4,380,0,0.003246753246753247,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_regime_soft,recent_48h,1h,20,384,384,15,369,0,0.025974025974025976,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_regime_soft,recent_48h,1h,50,384,384,51,333,0,0.12337662337662338,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_regime_soft,recent_48h,2h,10,384,384,4,380,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_regime_soft,recent_48h,2h,20,384,384,15,369,0,0.013793103448275862,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_regime_soft,recent_48h,2h,50,384,384,51,333,0,0.12758620689655173,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_regime_soft,recent_48h,30m,10,384,384,4,380,0,0.005917159763313609,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_regime_soft,recent_48h,30m,20,384,384,15,369,0,0.03254437869822485,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_regime_soft,recent_48h,30m,50,384,384,51,333,0,0.13313609467455623,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_regime_soft,recent_72h,15m,10,384,384,27,357,0,0.07508532423208192,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_regime_soft,recent_72h,15m,20,384,384,43,341,0,0.11604095563139932,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_regime_soft,recent_72h,15m,50,384,384,76,308,0,0.20819112627986347,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_regime_soft,recent_72h,1h,10,384,384,27,357,0,0.0708955223880597,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_regime_soft,recent_72h,1h,20,384,384,43,341,0,0.11567164179104478,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_regime_soft,recent_72h,1h,50,384,384,76,308,0,0.208955223880597,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_regime_soft,recent_72h,2h,10,384,384,27,357,0,0.06870229007633588,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_regime_soft,recent_72h,2h,20,384,384,43,341,0,0.11450381679389313,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_regime_soft,recent_72h,2h,50,384,384,76,308,0,0.21374045801526717,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_regime_soft,recent_72h,30m,10,384,384,27,357,0,0.08,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_regime_soft,recent_72h,30m,20,384,384,43,341,0,0.11636363636363636,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_regime_soft,recent_72h,30m,50,384,384,76,308,0,0.20727272727272728,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_regime_soft,recent_7d,15m,10,1892,1887,182,1705,5,0.09768637532133675,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
hybrid_fee_depth_plus_regime_soft,recent_7d,15m,20,1892,1887,281,1606,5,0.15167095115681234,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
hybrid_fee_depth_plus_regime_soft,recent_7d,15m,50,1892,1887,520,1367,5,0.288560411311054,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
hybrid_fee_depth_plus_regime_soft,recent_7d,1h,10,1892,1884,182,1702,8,0.0993831391363948,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
hybrid_fee_depth_plus_regime_soft,recent_7d,1h,20,1892,1884,281,1603,8,0.1514736120630569,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
hybrid_fee_depth_plus_regime_soft,recent_7d,1h,50,1892,1884,520,1364,8,0.29472241261137766,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
hybrid_fee_depth_plus_regime_soft,recent_7d,2h,10,1892,1877,182,1695,15,0.10675381263616558,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
hybrid_fee_depth_plus_regime_soft,recent_7d,2h,20,1892,1877,281,1596,15,0.16194625998547568,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
hybrid_fee_depth_plus_regime_soft,recent_7d,2h,50,1892,1877,520,1357,15,0.2970225127087872,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
hybrid_fee_depth_plus_regime_soft,recent_7d,30m,10,1892,1886,182,1704,6,0.09671052631578947,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
hybrid_fee_depth_plus_regime_soft,recent_7d,30m,20,1892,1886,281,1605,6,0.15,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
hybrid_fee_depth_plus_regime_soft,recent_7d,30m,50,1892,1886,520,1366,6,0.2868421052631579,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
missed_profit_cap_30pct,recent_24h,15m,10,320,312,137,175,8,0.39925373134328357,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
missed_profit_cap_30pct,recent_24h,15m,20,320,312,206,106,8,0.6492537313432836,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
missed_profit_cap_30pct,recent_24h,15m,50,320,312,277,35,8,0.8880597014925373,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
missed_profit_cap_30pct,recent_24h,1h,10,320,300,131,169,20,0.41452991452991456,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
missed_profit_cap_30pct,recent_24h,1h,20,320,300,197,103,20,0.6623931623931624,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
missed_profit_cap_30pct,recent_24h,1h,50,320,300,265,35,20,0.905982905982906,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
missed_profit_cap_30pct,recent_24h,2h,10,320,284,123,161,36,0.41037735849056606,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
missed_profit_cap_30pct,recent_24h,2h,20,320,284,185,99,36,0.6367924528301887,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
missed_profit_cap_30pct,recent_24h,2h,50,320,284,249,35,36,0.9150943396226415,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
missed_profit_cap_30pct,recent_24h,30m,10,320,308,135,173,12,0.40711462450592883,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
missed_profit_cap_30pct,recent_24h,30m,20,320,308,203,105,12,0.6600790513833992,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
missed_profit_cap_30pct,recent_24h,30m,50,320,308,273,35,12,0.8932806324110671,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
missed_profit_cap_30pct,recent_48h,15m,10,384,384,87,297,0,0.22287390029325513,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
missed_profit_cap_30pct,recent_48h,15m,20,384,384,99,285,0,0.25513196480938416,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
missed_profit_cap_30pct,recent_48h,15m,50,384,384,178,206,0,0.4662756598240469,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
missed_profit_cap_30pct,recent_48h,1h,10,384,384,87,297,0,0.21428571428571427,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
missed_profit_cap_30pct,recent_48h,1h,20,384,384,99,285,0,0.24025974025974026,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
missed_profit_cap_30pct,recent_48h,1h,50,384,384,178,206,0,0.474025974025974,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
missed_profit_cap_30pct,recent_48h,2h,10,384,384,87,297,0,0.21379310344827587,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
missed_profit_cap_30pct,recent_48h,2h,20,384,384,99,285,0,0.23103448275862068,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
missed_profit_cap_30pct,recent_48h,2h,50,384,384,178,206,0,0.47586206896551725,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
missed_profit_cap_30pct,recent_48h,30m,10,384,384,87,297,0,0.22189349112426035,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
missed_profit_cap_30pct,recent_48h,30m,20,384,384,99,285,0,0.2514792899408284,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
missed_profit_cap_30pct,recent_48h,30m,50,384,384,178,206,0,0.47633136094674555,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
missed_profit_cap_30pct,recent_72h,15m,10,384,384,103,281,0,0.24232081911262798,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
missed_profit_cap_30pct,recent_72h,15m,20,384,384,141,243,0,0.34812286689419797,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
missed_profit_cap_30pct,recent_72h,15m,50,384,384,176,208,0,0.45051194539249145,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
missed_profit_cap_30pct,recent_72h,1h,10,384,384,103,281,0,0.22388059701492538,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
missed_profit_cap_30pct,recent_72h,1h,20,384,384,141,243,0,0.3208955223880597,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
missed_profit_cap_30pct,recent_72h,1h,50,384,384,176,208,0,0.4253731343283582,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
missed_profit_cap_30pct,recent_72h,2h,10,384,384,103,281,0,0.2366412213740458,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
missed_profit_cap_30pct,recent_72h,2h,20,384,384,141,243,0,0.3244274809160305,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
missed_profit_cap_30pct,recent_72h,2h,50,384,384,176,208,0,0.4312977099236641,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
missed_profit_cap_30pct,recent_72h,30m,10,384,384,103,281,0,0.24,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
missed_profit_cap_30pct,recent_72h,30m,20,384,384,141,243,0,0.3381818181818182,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
missed_profit_cap_30pct,recent_72h,30m,50,384,384,176,208,0,0.44,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
missed_profit_cap_30pct,recent_7d,15m,10,1892,1887,623,1264,5,0.31876606683804626,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
missed_profit_cap_30pct,recent_7d,15m,20,1892,1887,845,1042,5,0.44151670951156813,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
missed_profit_cap_30pct,recent_7d,15m,50,1892,1887,1138,749,5,0.609254498714653,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
missed_profit_cap_30pct,recent_7d,1h,10,1892,1884,622,1262,8,0.32625085675119947,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
missed_profit_cap_30pct,recent_7d,1h,20,1892,1884,844,1040,8,0.4407128169979438,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
missed_profit_cap_30pct,recent_7d,1h,50,1892,1884,1137,747,8,0.6065798492117889,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
missed_profit_cap_30pct,recent_7d,2h,10,1892,1877,621,1256,15,0.3282498184458969,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
missed_profit_cap_30pct,recent_7d,2h,20,1892,1877,843,1034,15,0.4524328249818446,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
missed_profit_cap_30pct,recent_7d,2h,50,1892,1877,1135,742,15,0.6085693536673928,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
missed_profit_cap_30pct,recent_7d,30m,10,1892,1886,622,1264,6,0.3157894736842105,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
missed_profit_cap_30pct,recent_7d,30m,20,1892,1886,844,1042,6,0.4355263157894737,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
missed_profit_cap_30pct,recent_7d,30m,50,1892,1886,1137,749,6,0.5993421052631579,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
retention_floor_30pct,recent_24h,15m,10,320,312,57,255,8,0.15298507462686567,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
retention_floor_30pct,recent_24h,15m,20,320,312,64,248,8,0.16417910447761194,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
retention_floor_30pct,recent_24h,15m,50,320,312,78,234,8,0.19402985074626866,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
retention_floor_30pct,recent_24h,1h,10,320,300,54,246,20,0.1581196581196581,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
retention_floor_30pct,recent_24h,1h,20,320,300,61,239,20,0.1581196581196581,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
retention_floor_30pct,recent_24h,1h,50,320,300,75,225,20,0.19230769230769232,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
retention_floor_30pct,recent_24h,2h,10,320,284,50,234,36,0.1650943396226415,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
retention_floor_30pct,recent_24h,2h,20,320,284,57,227,36,0.1650943396226415,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
retention_floor_30pct,recent_24h,2h,50,320,284,71,213,36,0.2028301886792453,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
retention_floor_30pct,recent_24h,30m,10,320,308,56,252,12,0.1541501976284585,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
retention_floor_30pct,recent_24h,30m,20,320,308,63,245,12,0.16205533596837945,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
retention_floor_30pct,recent_24h,30m,50,320,308,77,231,12,0.1976284584980237,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
retention_floor_30pct,recent_48h,15m,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_30pct,recent_48h,15m,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_30pct,recent_48h,15m,50,384,384,54,330,0,0.1378299120234604,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_30pct,recent_48h,1h,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_30pct,recent_48h,1h,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_30pct,recent_48h,1h,50,384,384,54,330,0,0.1266233766233766,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_30pct,recent_48h,2h,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_30pct,recent_48h,2h,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_30pct,recent_48h,2h,50,384,384,54,330,0,0.12413793103448276,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_30pct,recent_48h,30m,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_30pct,recent_48h,30m,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_30pct,recent_48h,30m,50,384,384,54,330,0,0.13609467455621302,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_30pct,recent_72h,15m,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_30pct,recent_72h,15m,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_30pct,recent_72h,15m,50,384,384,23,361,0,0.05802047781569966,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_30pct,recent_72h,1h,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_30pct,recent_72h,1h,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_30pct,recent_72h,1h,50,384,384,23,361,0,0.05223880597014925,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_30pct,recent_72h,2h,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_30pct,recent_72h,2h,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_30pct,recent_72h,2h,50,384,384,23,361,0,0.05725190839694656,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_30pct,recent_72h,30m,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_30pct,recent_72h,30m,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_30pct,recent_72h,30m,50,384,384,23,361,0,0.05818181818181818,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_30pct,recent_7d,15m,10,1892,1887,201,1686,5,0.10025706940874037,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
retention_floor_30pct,recent_7d,15m,20,1892,1887,201,1686,5,0.10025706940874037,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
retention_floor_30pct,recent_7d,15m,50,1892,1887,278,1609,5,0.13946015424164523,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
retention_floor_30pct,recent_7d,1h,10,1892,1884,200,1684,8,0.08910212474297464,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
retention_floor_30pct,recent_7d,1h,20,1892,1884,200,1684,8,0.08910212474297464,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
retention_floor_30pct,recent_7d,1h,50,1892,1884,277,1607,8,0.13708019191226867,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
retention_floor_30pct,recent_7d,2h,10,1892,1877,199,1678,15,0.08714596949891068,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
retention_floor_30pct,recent_7d,2h,20,1892,1877,199,1678,15,0.08714596949891068,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
retention_floor_30pct,recent_7d,2h,50,1892,1877,276,1601,15,0.13725490196078433,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
retention_floor_30pct,recent_7d,30m,10,1892,1886,200,1686,6,0.09671052631578947,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
retention_floor_30pct,recent_7d,30m,20,1892,1886,200,1686,6,0.09671052631578947,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
retention_floor_30pct,recent_7d,30m,50,1892,1886,277,1609,6,0.1355263157894737,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
retention_floor_50pct,recent_24h,15m,10,320,312,137,175,8,0.39925373134328357,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
retention_floor_50pct,recent_24h,15m,20,320,312,206,106,8,0.6492537313432836,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
retention_floor_50pct,recent_24h,15m,50,320,312,277,35,8,0.8880597014925373,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
retention_floor_50pct,recent_24h,1h,10,320,300,131,169,20,0.41452991452991456,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
retention_floor_50pct,recent_24h,1h,20,320,300,197,103,20,0.6623931623931624,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
retention_floor_50pct,recent_24h,1h,50,320,300,265,35,20,0.905982905982906,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
retention_floor_50pct,recent_24h,2h,10,320,284,123,161,36,0.41037735849056606,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
retention_floor_50pct,recent_24h,2h,20,320,284,185,99,36,0.6367924528301887,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
retention_floor_50pct,recent_24h,2h,50,320,284,249,35,36,0.9150943396226415,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
retention_floor_50pct,recent_24h,30m,10,320,308,135,173,12,0.40711462450592883,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
retention_floor_50pct,recent_24h,30m,20,320,308,203,105,12,0.6600790513833992,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
retention_floor_50pct,recent_24h,30m,50,320,308,273,35,12,0.8932806324110671,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
retention_floor_50pct,recent_48h,15m,10,384,384,104,280,0,0.2668621700879765,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_50pct,recent_48h,15m,20,384,384,127,257,0,0.3225806451612903,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_50pct,recent_48h,15m,50,384,384,216,168,0,0.5601173020527859,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_50pct,recent_48h,1h,10,384,384,104,280,0,0.2532467532467532,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_50pct,recent_48h,1h,20,384,384,127,257,0,0.30194805194805197,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_50pct,recent_48h,1h,50,384,384,216,168,0,0.551948051948052,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_50pct,recent_48h,2h,10,384,384,104,280,0,0.2482758620689655,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_50pct,recent_48h,2h,20,384,384,127,257,0,0.296551724137931,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_50pct,recent_48h,2h,50,384,384,216,168,0,0.5620689655172414,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_50pct,recent_48h,30m,10,384,384,104,280,0,0.26331360946745563,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_50pct,recent_48h,30m,20,384,384,127,257,0,0.3106508875739645,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_50pct,recent_48h,30m,50,384,384,216,168,0,0.5591715976331361,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_50pct,recent_72h,15m,10,384,384,109,275,0,0.2593856655290102,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_50pct,recent_72h,15m,20,384,384,153,231,0,0.3822525597269625,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_50pct,recent_72h,15m,50,384,384,190,194,0,0.49146757679180886,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_50pct,recent_72h,1h,10,384,384,109,275,0,0.2462686567164179,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_50pct,recent_72h,1h,20,384,384,153,231,0,0.35447761194029853,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_50pct,recent_72h,1h,50,384,384,190,194,0,0.4626865671641791,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_50pct,recent_72h,2h,10,384,384,109,275,0,0.2595419847328244,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_50pct,recent_72h,2h,20,384,384,153,231,0,0.36259541984732824,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_50pct,recent_72h,2h,50,384,384,190,194,0,0.4732824427480916,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_50pct,recent_72h,30m,10,384,384,109,275,0,0.26181818181818184,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_50pct,recent_72h,30m,20,384,384,153,231,0,0.3709090909090909,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
