pool_id,window,block_number,tx_hash,log_index,sender,recipient,amount0,amount1,tick
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101843388,0xf9b5349d4ab124ada20f9beca4e8f9d23b03ea09f29b68dc273a548cb156942f,26,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-1038909579397949046,1523276159237178,-65279
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101759083,0x11d579853e7a718671d30d308a41203b5a9629f06acdfe78cf909b9765f01595,177,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-7752274910853471241,11200239860965194,-65421
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101759084,0x5a35f6ea33c57faf4307c69fde4af2b5c7329928e53d05161745baa6afb21d9b,118,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,0xc590175e458b83680867afd273527ff58f74c02b,-3457938551604784901,5000000000000000,-65416
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101759091,0x307f9efeb6d2c380deb97acce44a7231d0f8d2f238acd0fd6827f90b7f1ac98e,58,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-6313171762520724697,9135021059732431,-65407
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101759100,0x194207d02dcd5e24139fc49274112724285ed2f32a46953ac364b67ee3bffd70,234,0xc2eff1f1ce35d395408a34ad881dbcd978f40b89,0xc2eff1f1ce35d395408a34ad881dbcd978f40b89,-4074377373854068997,5900000000000000,-65401
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101759196,0x6e498035cb86805367098c3603897fc2dcac7e10188ce73d3a45ef622bf0636e,291,0x4b73a63dad1cf8475cd3e42471372d829381a4e2,0x4b73a63dad1cf8475cd3e42471372d829381a4e2,-10463295196965722872,15167699034792356,-65386
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101762421,0xb2e7ad3d787d66be27ca3a68bc0023b45b2c4cf4237af7688d68fcfdb9f7f487,217,0xb80ccaa913d36757fe7b6251333113e650a11867,0xb80ccaa913d36757fe7b6251333113e650a11867,22750305110590739,-32839383979327,-65386
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101762537,0xdc3862d2b7357fc1934037a3508d68bf38c80a572599481d5f18885858e293aa,111,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,3571185476561651493,-5153551120805965,-65391
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101763800,0x8d4f37021dc385115c2b04913e66bc51a432bf6693669dce52093820ee2f0b4b,34,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-4367328163440601486,6334461678845256,-65385
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101765116,0x611067deff680a6e2d2251807305861a3cd96b13f889b577a00ef02ef70d9fa8,61,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-2106804453787550101,3057195974235641,-65382
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101765116,0x184e66baf70ea5d1dcc5d1e6c2235165cc6f83831a45ff974e428c72b869bb70,111,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-2628919103114578108,3816158340506591,-65378
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101766772,0x74c5b1a4bee8db2ad7d5d581ab7951c315f0821322f4c0b15924add255fad620,223,0xf20aa5e9d428432b49b4cc857be6feccef0b65bd,0xf20aa5e9d428432b49b4cc857be6feccef0b65bd,-6132068942235504640,8907051877501432,-65369
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101766789,0x5643f8bb850e85c0e1165eefb4022710cb04fbb5ae404f7b50a613d44da509a6,88,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-5090363913702448223,7400000000000000,-65361
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101768818,0xb249ac074b6dd87ac7bc3f0ef85a1bcd91036b095868a418c1a23bd47b8c8e8a,208,0xf92aa5d589c78c199636867ea048a3ec64ac5d82,0xf92aa5d589c78c199636867ea048a3ec64ac5d82,5279563601771778107,-7636619300973776,-65369
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101768852,0x8dd40923c0470231df34afd52ee5f0f62e34438538cea1a2277f6ff58b0d7f02,187,0xf92aa5d589c78c199636867ea048a3ec64ac5d82,0xf92aa5d589c78c199636867ea048a3ec64ac5d82,4850011890243791952,-7010119707719460,-65376
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101768952,0xce88e35c5301048ec1cb9f4e7be63fceb8d17f7e531a55cb9058be693961d3c0,369,0xb80ccaa913d36757fe7b6251333113e650a11867,0xb80ccaa913d36757fe7b6251333113e650a11867,3009611301713568736,-4347548634170235,-65380
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101769335,0xf69a8e0d34da4838a513a8f60e3ae5ec62e25606d3a9ec13531a2764f678fc29,125,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,2985000000000000000,-4310114689751372,-65385
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101769374,0xff37437e1781ede34c08e1c1c1366587ebd6e11a0b0c0bd2eeb2097f82e67c32,103,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,3736294374553878358,-5392288290840577,-65390
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101769970,0x50fa99217d7e049b3f6fc41113489ca2f1a7f85e3f07a9a42b09fbe253bdcc97,89,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,594538222112271750,-857778009693175,-65391
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101770035,0x18c516885fd04d0e7f60684570cbcd18a22f329115a9d77f26773e15f6bac65e,217,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,1919785589704531314,-2769289757160836,-65394
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101770214,0xd3caa0b3dfd8c1efa26167254945699dc33b1bc4994b8752d4f3268858f3f6aa,115,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,917365536686279895,-1323026183916510,-65395
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101770985,0xe68fef157b46455d4578a88616aa8c4eccaa9ee9956bb4d61807f4f51aa45219,22,0xe56e6802022c530e50af72cd4bbff013434cd58a,0x1f73438c0628cef78330195ef31faf2485487ac5,-7501454439315860592,10878133339378808,-65384
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101772402,0x7fe730651d54d434965fae6ea2e9ad7b3387092d7dba73e1177b9f43accb5fef,180,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,2121174141179676709,-3061834132879575,-65387
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101772433,0xec277693823e080c6d8a4dbb213e5f29ecdcafbbf51005fa0bee8f7ff4e18e3f,67,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,580590282178026931,-837895183552116,-65388
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101772772,0xf0a0d8a11f41ea16b704d9ac68020863a6deaf5e25e47d72db5fcb9e912d0385,200,0xb80ccaa913d36757fe7b6251333113e650a11867,0xb80ccaa913d36757fe7b6251333113e650a11867,1142974465430278996,-1649308826651419,-65390
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101772787,0xb62ab3869f4b420783ebb77a8853b721ffe7f68cc7e6eaadc8b3e958121df032,540,0xb80ccaa913d36757fe7b6251333113e650a11867,0xb80ccaa913d36757fe7b6251333113e650a11867,434339338440528885,-626678461279965,-65391
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101772846,0xc3f849e4593d2ca56803b71fd02f10f8a63f9e1cf761b1406ef1a2434122fa76,206,0xe56e6802022c530e50af72cd4bbff013434cd58a,0x2b2c771e44af4c6f858598308e05fb89b23f11ce,7469396368771351552,-10770884876049760,-65401
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101776132,0xdf5b5b3e81c036581e2b67ec8e2eb08730872b0050913dc237d336abd090fcc0,231,0xf92aa5d589c78c199636867ea048a3ec64ac5d82,0xf92aa5d589c78c199636867ea048a3ec64ac5d82,7509392963034576791,-10816769583020331,-65412
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101778274,0x407bbd153303591b2447ab42ab541b0d8ca96b84fbce0fd03b33a0c300d5634f,488,0xb80ccaa913d36757fe7b6251333113e650a11867,0xb80ccaa913d36757fe7b6251333113e650a11867,-134280832491308791,194288940863616,-65412
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101778898,0x5596eae87bacedbcf6a8c8d171b926dfd884eb303d36b27fad20b3f7d53ed887,53,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,1692811223757603479,-2436796182821897,-65415
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101782639,0x27eb4129adb6877b8574e750947abf439f0f5a4a23e854f93f2ddbcd4f732c94,301,0x92a80ebb2e865dd61f11086753c15269012bc316,0x92a80ebb2e865dd61f11086753c15269012bc316,-267047462509877812,386303226176617,-65414
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101783518,0x096aace3e54bda347dd24497899000ad9882ac3b0936f1c78f090308c5cb25e0,176,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,0xb56013770dd5b2fc90f397f1c27396c783f277e5,-2596498801805501924,3756804820573261,-65410
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101784057,0x280bf976e568a0db716f35d9d9f78ab96c6487a07fa77d9070caf3fbff028589,78,0x0f806e53b4baa5df0bd37db9d7598636b5ba9254,0x0f806e53b4baa5df0bd37db9d7598636b5ba9254,-5544335965750557475,8026713161000211,-65402
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101784381,0x08ff3fca0838472fbfd4b9880dd864437b5ffabd18b3746086a56d137c9ea74a,198,0xf92aa5d589c78c199636867ea048a3ec64ac5d82,0xf92aa5d589c78c199636867ea048a3ec64ac5d82,-3652225504960592462,5290990398406981,-65397
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101789529,0x393b1d843ba993ea32b7e01b2f81da270d3ef96020c216579a1666f8346b47ed,37,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-1815759017179025545,2631544831808382,-65394
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101789541,0xccb69bbf2f65d1422e99888dca60b1caf1e905d57aa527e81d0c1eb192bdbfc9,51,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-1813472229211125319,2628926452698338,-65392
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101790057,0xb1f670c7913c1bc7cfdda639ab14bbbbec415b338a7ae6e7cf4cc99cce52df2c,249,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-1083007644003453915,1570329576991050,-65390
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101790409,0x036503d38abce734b8a6d5897cc7e0471f1a9f3a0f9040e4528de1193212936b,147,0xb80ccaa913d36757fe7b6251333113e650a11867,0xb80ccaa913d36757fe7b6251333113e650a11867,-284215232664398905,412144925194569,-65390
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101791383,0x43c409d588570fa918654a60e2bfa95965fa525f7d720c969ef0978dbef1d6fb,866,0xb80ccaa913d36757fe7b6251333113e650a11867,0xb80ccaa913d36757fe7b6251333113e650a11867,-325819207414714509,472496523809364,-65389
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101793607,0xf71bd4c9782346a14a4c6cf5aaae10e25a77638f01867ec12b4383b2ef3bac0e,198,0xd9c500dff816a1da21a48a732d3498bf09dc9aeb,0x09af6610b4fd33be458c78d540a56c123aa47fb8,-526108038064173084,762998818849139,-65388
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101793656,0xb6ba7248e8c139ace280a0ec9c7450b8c49445df91c72a45c54934d893186032,27,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-1384820627689751412,2008644152556905,-65386
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101793658,0x290065bd06f344256667e2516f3df0f3651c0c0d9baeb59dc1e90786434b73f5,29,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-1379258806857895881,2000980420304651,-65384
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101793658,0x2f3767edc9f3e209800226986b8286477221466928ea95f295192a1fed0d6668,97,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-1380001584700234103,2002461187275982,-65382
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101793815,0xa7a9cc77ba91225033bc92d33a786a9d8737b23bb49e000031f44791738e4fe7,48,0x0083d41b90c1e83819341eb3888697bf4989bfa1,0x0083d41b90c1e83819341eb3888697bf4989bfa1,-8655766442804695839,12569217151377877,-65370
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101793819,0x0427c6d464e7cdf1f13b177c2de4e03afd940da3107a3eff6dc7c49ca12e3114,58,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-3935057129608554169,5719433353910989,-65364
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101793986,0x3702b8c87a5eb2004ce4e7fa7a7ecdacbd0288c5c956e3b0e14ae4952b8b0331,334,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-2156015289671748421,3135068437047340,-65361
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101794090,0xd407f9efa1ed8327fa5a45776e36d81374e5bdd2ba44e9426aab37a29b8c20ca,305,0xb80ccaa913d36757fe7b6251333113e650a11867,0xb80ccaa913d36757fe7b6251333113e650a11867,-3817032892801246260,5552782067218294,-65355
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101794114,0x4c68157efe2fe9359bd23bbe3486cc9a36628e563799620c91cd5d5672416f8c,206,0xf1afd3bbeefe61042b2b29f42d65f71ac5bc881e,0xf1afd3bbeefe61042b2b29f42d65f71ac5bc881e,-6511459072879394712,9479619150262870,-65346
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101794469,0x9260be805dfa0187d327f0363d09f1a330d88d1db42db67c287d2f53512f6b78,283,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-2331326135646396917,3396224249189350,-65342
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101794659,0x210c254ba5d48d89f94b915904f2bc794a4b12e03fdcf008db97378e1fea0fcc,227,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,-9910901576789057570,14450916919531527,-65328
0xc721dECCD986D54B39e8c29428A1f06155c3671e,72h,101794989,0x3f9dc2b3adf8315d6d1b80fecb7ad853ad5f8affdf8a58a924d34867d44ba220,89,0x4b73a63dad1cf8475cd3e42471372d829381a4e2,0x4b73a63dad1cf8475cd3e42471372d829381a4e2,-9298227652377316288,13576659220545434,-65314
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816670,0xbbf97ee2633dd6f27bd3caccd34a7a11c8a845ce29eb766d09fc6348c478fb01,12,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,-156209835595634391071,226867397269745814,-65351
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816670,0x96aedb8f1b2d61e242e1458728463d6c2c8f11994044cb889d078543e9ccbdc5,33,0x1b81d678ffb9c0263b24a97847620c99d213eb14,0x1b81d678ffb9c0263b24a97847620c99d213eb14,100000000000000000000,-145203504242791845,-65351
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816671,0xb4e8bd5a5f11bce7740e56da83026dcf96f4acc3463358bfa40b738f109acae6,44,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x9999b0cdd35d7f3b281ba02efc0d228486940515,-83623496938713575477,121448516279593014,-65351
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816672,0xe6202f931ea903371c4132b812830304f87e7ddf5d731ca4cad0e363d6293010,349,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,0xb56013770dd5b2fc90f397f1c27396c783f277e5,900383911652278371,-1307389870319626,-65351
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816673,0xe2415f92a8a14410e3f5a9e4d3cf0eb3c2791f7da9e5a3b3a2d9373c0e69d8f7,22,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,18669107847274096,-27108216777651,-65351
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816673,0x2df3bde268f21543ed781af1f240a3b58ab6d38a5f5f9f08eb62e5c474def77c,67,0xa70ff6adf0e9d640351105f520b606314993019e,0xa70ff6adf0e9d640351105f520b606314993019e,100047141716095452044,-145271904714080839,-65351
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816673,0x8ebaf2c04911b92fc6f99ab9d08b369f5efa70ad1f673eac0835116fd3020e24,135,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,199400000000000000000,-289534807577842463,-65351
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816674,0xd64e6689485a5ae339b7cc7961a7122358028de745f8a02f5426f74786b720cc,63,0x2fba633d7b9bfe947cfa7d2d86aef05014b41024,0x2fba633d7b9bfe947cfa7d2d86aef05014b41024,-1777666043332893210208,2581782259666581740,-65350
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816676,0xae30862de2cbe0f998e9c8a79a746ac2c4d3cf5fa5fdad5d824e508e43c69b5a,30,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,113111285491931876869,-164246390720768371,-65350
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816676,0xaf6e01e278c0c0d680d8beee764081e83e81568cb9bf489306aace51468d8921,205,0x3cb3fa89b0ebbe7f4a41db519d8241a77f9ae857,0x3cb3fa89b0ebbe7f4a41db519d8241a77f9ae857,353462655453872983,-513254698034243,-65350
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816678,0xde13997e1192263ac52e6d8aafd662471aeb93c2fab7f0f5edf95e2da9a03610,2,0xbce729580490534fdaa5a4306c49c019418e2823,0xbce729580490534fdaa5a4306c49c019418e2823,-14786148801380977415580,21478126572345393091,-65347
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816678,0xe431fe996676442af8356396108c06d4bc78621fd8cc5c988ee54ae3706b5f8a,37,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x9999b0cdd35d7f3b281ba02efc0d228486940515,1291730917671251967141,-1876229229129740701,-65348
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816678,0xe431fe996676442af8356396108c06d4bc78621fd8cc5c988ee54ae3706b5f8a,40,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x9999b0cdd35d7f3b281ba02efc0d228486940515,52036109847134259,-75581060339327,-65348
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816678,0xf79e6dab7e5b7451a33f6c12a8096bbc9213f884a72a96b9b63a503382729a2a,113,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x9999b0cdd35d7f3b281ba02efc0d228486940515,142584989731568096665,-207100591679991123,-65348
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816678,0x6e0b72b579f8d2b183d45e3dc8e9a8b791308fc61f3db4181853c4ddd93cf01f,132,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x9999b0cdd35d7f3b281ba02efc0d228486940515,112439789834627894803,-163315134909408194,-65348
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816678,0x2bda91aa3602556558bb99aacfb269be2c5033cce4c4424b2bbb05ddf860d1a0,144,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x9999b0cdd35d7f3b281ba02efc0d228486940515,207314410766208352902,-301116458189181341,-65348
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816679,0x857f07d659c0ef4683998fbe60af9fe7f4b1a2313400b9e8865a506381a9c0f5,28,0xbce729580490534fdaa5a4306c49c019418e2823,0xbce729580490534fdaa5a4306c49c019418e2823,-2877576030725490055995,4180521137915871025,-65347
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816679,0x43b8a5a254db633044111977c12b8fec254d42d82e96c8c4e51e080fe3d03cc9,72,0x2fba633d7b9bfe947cfa7d2d86aef05014b41024,0x2fba633d7b9bfe947cfa7d2d86aef05014b41024,-2728836819493723600722,3964659150730938872,-65347
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816679,0x181fafa93dcdf36a0cf118d2809d90aa025b5b0d53b612a68ab4081215961190,80,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,76580363237164759947,-111242443872182657,-65347
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816679,0xf28a0ef59ce70b4d01b04c4e5889170b833b454627659fe5d7bdc1b0863cdf1e,90,0xaf7076ff9f05f2653e73aea69cf68e6ffc4ec800,0xaf7076ff9f05f2653e73aea69cf68e6ffc4ec800,141461845545755040274,-205490363062836674,-65347
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816679,0xf28a0ef59ce70b4d01b04c4e5889170b833b454627659fe5d7bdc1b0863cdf1e,99,0xaf7076ff9f05f2653e73aea69cf68e6ffc4ec800,0xaf7076ff9f05f2653e73aea69cf68e6ffc4ec800,170903922488484333755,-248257738958452583,-65347
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816680,0xc546f385a20f90e9e41ba8a0db21a98df6f678eae989ebd12fad359d50030dc5,39,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x9999b0cdd35d7f3b281ba02efc0d228486940515,-195777624564922460999,284446629941520774,-65347
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816680,0x4f58e0710e0357a999ebba047b2bdb87f98efce8b7b2fd6eeeddbcd3713801e2,50,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x9999b0cdd35d7f3b281ba02efc0d228486940515,52671854149249138247,-76512098082384367,-65347
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816680,0x4f58e0710e0357a999ebba047b2bdb87f98efce8b7b2fd6eeeddbcd3713801e2,53,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x9999b0cdd35d7f3b281ba02efc0d228486940515,9446613656873613,-13722316339684,-65347
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816680,0xbd420ad629939394080c310ca40c48e3d31559ae804f409b252e0a7f128ab124,67,0xa70ff6adf0e9d640351105f520b606314993019e,0xa70ff6adf0e9d640351105f520b606314993019e,268554687500000003171,-390106177907283811,-65347
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816680,0xfe64a3819f083ed2e56c92a6dbade30da82d4dc3341d18aeb86f69d15e852b83,98,0x2fba633d7b9bfe947cfa7d2d86aef05014b41024,0x2fba633d7b9bfe947cfa7d2d86aef05014b41024,-613905566384102011186,891949046074350559,-65347
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816681,0xb53750dd47d831ce653f769155c92ff1004838d21ea6d9fc3c4b2fdab6a5a616,54,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x9251652d1d60a7d4bd38426e6610e5aded84f775,-1724164787805998889,2505070512920599,-65347
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816681,0x5902f77dea3a8bf2b748681bd17cf00d2afe4abbe1363b068e07b7ccb0eba0b1,70,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x9999b0cdd35d7f3b281ba02efc0d228486940515,60681090006819783,-88147033475626,-65347
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816681,0x8d1060a33e94f96a774366e0a396c35ce5a753fcaa002f298f5ccd7fe646ee26,101,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x9999b0cdd35d7f3b281ba02efc0d228486940515,12656442976063483,-18385099900792,-65347
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816681,0x7c2dbe0fcd529cbe2ae830c67e104ea1b914d2d9de6f2be37ca8e50bda7b5d54,177,0x2fba633d7b9bfe947cfa7d2d86aef05014b41024,0x2fba633d7b9bfe947cfa7d2d86aef05014b41024,-462176794664356333092,671508262691128998,-65346
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816682,0x3c7bcdf12aba48f99ca07e0f0e4bb715c1f6dda8a627692f24cba2eff840364f,49,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,25446778699289542,-36965042364320,-65346
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816682,0x1435a4299ca20c628be940ce953946a48130a4b1d601791f2cb5246a9f00a095,164,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,26644572290007881359,-38704996374967913,-65346
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816682,0x2bbbf3953f3f72a73ce42df810417ab63ed1a5e6fbbcfb335870fdc2221915e5,181,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,99700000000000000000,-144828115696401627,-65347
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816683,0x6aa002a5fe3a21bc55f7d14ca89ce310fa3f3a79cdfc8fd0f0a1fbbf363ffa3d,70,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x9999b0cdd35d7f3b281ba02efc0d228486940515,13858955812687488,-20132040399712,-65347
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816685,0xdc0c1e52eb050db497a506260c2c3730fd966f43de9e164cd2383da007b6da64,34,0x2fba633d7b9bfe947cfa7d2d86aef05014b41024,0x2fba633d7b9bfe947cfa7d2d86aef05014b41024,-4070526753304585648056,5914426988584858415,-65346
0x172fcD41E0913e95784454622d1c3724f546f849,24h,101816685,0x26f0add627c47d134b40c2c7bbd671db72eafe354106fc92a76da70f6727a69e,110,0xc47226a2870300739065a025bbf216a59c984e70,0xc47226a2870300739065a025bbf216a59c984e70,1772848114692506253478,-2575472051235589756,-65346
