run_id,pool_id,token_pair,virtual_notional_usd,horizon,fee_case,previous_positive_proxy,net_ev_proxy_usd,confidence,actual_fee_available,future_probe_only,created_at
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,2000.0,30m,simulated_fee_diagnostic,0,-2000.3695799208979,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,2000.0,1h,pool_level_fee_fallback,0,-2000.357574223397,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,2000.0,1h,simulated_fee_diagnostic,0,-2000.357574223397,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,2000.0,2h,pool_level_fee_fallback,0,-2000.333562828395,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,2000.0,2h,simulated_fee_diagnostic,0,-2000.333562828395,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,20.0,15m,pool_level_fee_fallback,0,-0.010459606110926384,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,20.0,15m,simulated_fee_diagnostic,0,-0.010459606110926384,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,20.0,30m,pool_level_fee_fallback,0,-0.010399447673159957,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,20.0,30m,simulated_fee_diagnostic,0,-0.010399447673159957,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,20.0,1h,pool_level_fee_fallback,0,-0.0102791307976271,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,20.0,1h,simulated_fee_diagnostic,0,-0.0102791307976271,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,20.0,2h,pool_level_fee_fallback,0,-0.010038497046561389,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,20.0,2h,simulated_fee_diagnostic,0,-0.010038497046561389,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,100.0,15m,pool_level_fee_fallback,0,-0.01021897235986027,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,100.0,15m,simulated_fee_diagnostic,0,-0.01021897235986027,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,100.0,30m,pool_level_fee_fallback,0,-0.009918180171028131,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,100.0,30m,simulated_fee_diagnostic,0,-0.009918180171028131,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,100.0,1h,pool_level_fee_fallback,0,-0.009316595793363852,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,100.0,1h,simulated_fee_diagnostic,0,-0.009316595793363852,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,100.0,2h,pool_level_fee_fallback,0,-0.008113427038035295,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,100.0,2h,simulated_fee_diagnostic,0,-0.008113427038035295,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,500.0,15m,pool_level_fee_fallback,0,-0.009015803604531681,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,500.0,15m,simulated_fee_diagnostic,0,-0.009015803604531681,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,500.0,30m,pool_level_fee_fallback,0,-0.007511842660370985,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,500.0,30m,simulated_fee_diagnostic,0,-0.007511842660370985,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,500.0,1h,pool_level_fee_fallback,0,-0.004503920772049591,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,500.0,1h,simulated_fee_diagnostic,0,-0.004503920772049591,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,500.0,2h,pool_level_fee_fallback,1,0.0015119230045931974,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,500.0,2h,simulated_fee_diagnostic,1,0.0015119230045931974,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,1000.0,15m,pool_level_fee_fallback,0,-0.007511842660371935,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,1000.0,15m,simulated_fee_diagnostic,0,-0.007511842660371935,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,1000.0,30m,pool_level_fee_fallback,0,-0.004503920772050541,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,1000.0,30m,simulated_fee_diagnostic,0,-0.004503920772050541,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,1000.0,1h,pool_level_fee_fallback,1,0.0015119230045922468,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,1000.0,1h,simulated_fee_diagnostic,1,0.0015119230045922468,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,1000.0,2h,pool_level_fee_fallback,1,0.013543610557877823,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,1000.0,2h,simulated_fee_diagnostic,1,0.013543610557877823,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,2000.0,15m,pool_level_fee_fallback,0,-0.004503920772050463,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,2000.0,15m,simulated_fee_diagnostic,0,-0.004503920772050463,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,2000.0,30m,pool_level_fee_fallback,1,0.0015119230045923249,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,2000.0,30m,simulated_fee_diagnostic,1,0.0015119230045923249,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,2000.0,1h,pool_level_fee_fallback,1,0.013543610557877901,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,2000.0,1h,simulated_fee_diagnostic,1,0.013543610557877901,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,2000.0,2h,pool_level_fee_fallback,1,0.037606985664449054,low,False,True,1780325777
20260601_145519,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,VIRTUAL/WETH,2000.0,2h,simulated_fee_diagnostic,1,0.037606985664449054,low,False,True,1780325777
